,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,1.0,1.0,,,53.8,1399.0,,8.0,,1391.0,1073.0,,,35.0,,,C
1,2020-03-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,2.0,2.0,,,54.2,1506.0,,9.0,,1497.0,1073.0,,,36.0,,,C
2,2020-02-01,29.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,2.0,2.0,,,54.3,1399.0,,8.0,,1391.0,1073.0,,,30.0,,,C
3,2020-01-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,2.0,2.0,,,54.2,1515.0,,9.0,,1506.0,1079.0,,,37.0,,,C
4,2019-12-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,1.0,1.0,,,53.3,1463.0,,9.0,,1454.0,1079.0,,,35.0,,,C
5,2019-11-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,1.0,1.0,,,52.5,1459.0,,9.0,,1450.0,1079.0,,,35.0,,,C
6,2019-10-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,1.0,1.0,,,52.8,1535.0,,9.0,,1526.0,1079.0,,,34.0,,,C
7,2019-09-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,1.0,1.0,,,51.9,1488.0,,9.0,,1479.0,1079.0,,,36.0,,,C
8,2019-08-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,1.0,1.0,,,52.1,1545.0,,9.0,,1536.0,1079.0,,,30.0,,,C
9,2019-07-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,1.0,1.0,,,52.7,1530.0,,9.0,,1521.0,1079.0,,,29.0,,,C
10,2019-06-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,2.0,2.0,,,53.1,1494.0,,9.0,,1485.0,1079.0,,,28.0,,,C
11,2019-05-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,2.0,2.0,,,52.7,1607.0,,10.0,,1597.0,1071.0,,,36.0,,,C
12,2019-04-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,2.0,2.0,,,52.8,1505.0,,9.0,,1496.0,1071.0,,,36.0,,,C
13,2019-03-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,2.0,2.0,,,53.1,1591.0,,10.0,,1581.0,1069.0,,,30.0,,,C
14,2019-02-01,28.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,2.0,2.0,,,53.4,1447.0,,10.0,,1437.0,1045.0,,,30.0,,,C
15,2019-01-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,2.0,2.0,,,53.7,1642.0,,11.0,,1631.0,1046.0,,,37.0,,,C
16,2018-12-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,2.0,2.0,,,53.4,1619.0,,11.0,,1608.0,1044.0,,,36.0,,,C
17,2018-11-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,2.0,2.0,,,53.3,1633.0,,11.0,,1622.0,1046.0,,,42.0,,,C
18,2018-10-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,1.0,1.0,,,53.3,1650.0,,10.0,,1640.0,1047.0,,,34.0,,,C
19,2018-09-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,1.0,1.0,,,52.7,1642.0,,9.0,,1633.0,1045.0,,,36.0,,,C
20,2018-08-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,1.0,1.0,,,52.8,1680.0,,9.0,,1671.0,1045.0,,,30.0,,,C
21,2018-07-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,1.0,1.0,,,52.7,1678.0,,,,1678.0,1046.0,,,29.0,,,C
22,2018-06-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,1.0,1.0,,,53.1,1654.0,,,,1654.0,1046.0,,,36.0,,,C
23,2018-05-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,,2.0,2.0,,,53.0,1716.0,,,,1716.0,1046.0,,,35.0,,,C
24,2018-04-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,2.0,2.0,,6.0,53.3,1701.0,,,,1701.0,1033.0,,,42.0,,,C
25,2018-03-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,2.0,2.0,,6.0,53.9,1695.0,,,,1695.0,1033.0,,,34.0,,,C
26,2018-02-01,28.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,2.0,2.0,,6.0,54.1,1548.0,,,,1548.0,1033.0,,,33.0,,,C
27,2018-01-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,2.0,2.0,,6.0,54.0,1712.0,,,,1712.0,1034.0,,,29.0,,,C
28,2017-12-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,2.0,2.0,,6.0,52.9,1760.0,,,,1760.0,1033.0,,,35.0,,,C
29,2017-11-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,2.0,2.0,,6.0,53.6,1767.0,,,,1767.0,1032.0,,,40.0,,,C
30,2017-10-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,2.0,2.0,,6.0,53.5,1817.0,,,,1817.0,1033.0,,,44.0,,,C
31,2017-09-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,2.0,2.0,,6.0,53.1,1794.0,,,,1794.0,1045.0,,,36.0,,,C
32,2017-08-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,2.0,2.0,,6.0,52.6,1881.0,,,,1881.0,1034.0,,,42.0,,,C
33,2017-07-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,2.0,2.0,,6.0,53.2,1876.0,,,,1876.0,1034.0,,,36.0,,,C
34,2017-06-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,2.0,2.0,,6.0,53.7,1826.0,,,,1826.0,1034.0,,,41.0,,,C
35,2017-05-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,2.0,2.0,,6.0,53.6,1897.0,,,,1897.0,1021.0,,,,,,
36,2017-04-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,2.0,2.0,,6.0,53.6,1859.0,,,,1859.0,1021.0,,,,,,
37,2017-03-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,2.0,2.0,,6.0,54.2,1920.0,,,,1920.0,1021.0,,,,,,
38,2017-02-01,28.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,2.0,2.0,,6.0,54.0,1746.0,,,,1746.0,1021.0,,,,,,
39,2017-01-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,,,,6.0,,1925.0,,,,1925.0,1021.0,,,,,,
40,2016-12-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,,,,6.0,,1903.0,,,,1903.0,1022.0,,,,,,
41,2016-11-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,5.0,5.0,,6.0,52.4,1896.0,,,,1896.0,1022.0,,,,,,
42,2016-10-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,,,,6.0,,1932.0,,,,1932.0,1024.0,,,,,,
43,2016-09-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,5.0,1.0,,,6.0,,1955.0,,,,1955.0,1020.0,,,,,,
44,2016-08-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,5.0,,,,5.0,,1973.0,,,,1973.0,1023.0,,,,,,
45,2016-07-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,5.0,,,,5.0,,2024.0,,,,2024.0,1023.0,,,,,,
46,2016-06-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,4.0,1.0,,,5.0,,1943.0,,,,1943.0,1031.0,,,44.0,,,C
47,2016-05-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,4.0,,,,4.0,,2033.0,,,,2033.0,1031.0,,,52.0,,,C
48,2016-04-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,4.0,,,,4.0,,1989.0,,,,1989.0,1031.0,,,47.0,,,C
49,2016-03-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,3.0,1.0,,,4.0,,2086.0,,,,2086.0,1023.0,,,,,,
50,2016-02-01,29.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,3.0,,,,3.0,,1976.0,,,,1976.0,1023.0,,,,,,
51,2016-01-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,2.0,1.0,,,3.0,,2080.0,,,,2080.0,1023.0,,,,,,
52,2015-12-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,2.0,,,,2.0,,2138.0,,,,2138.0,1023.0,,,,,,
53,2015-11-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,10.0,,8.0,,2.0,58.0,2094.0,,,,2094.0,1023.0,,,,,,
54,2015-10-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,9.0,,,,9.0,,2147.0,,,,2147.0,1023.0,,,,,,
55,2015-09-01,28.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,9.0,,,,9.0,,2031.0,,,,2031.0,1023.0,,,,,,
56,2015-08-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,8.0,1.0,,,9.0,,2205.0,,,,2205.0,1023.0,,,,,,
57,2015-07-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,8.0,,,,8.0,,2226.0,,,,2226.0,1023.0,,,,,,
58,2015-06-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,7.0,1.0,,,8.0,,2190.0,,,,2190.0,1023.0,,,56.0,,,C
59,2015-05-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,1.0,,,7.0,,2269.0,,,,2269.0,1038.0,,,61.0,,,C
60,2015-04-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,6.0,,,,6.0,,2233.0,,,,2233.0,1061.0,,,43.0,,,C
61,2015-03-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,15.0,1.0,10.0,,6.0,53.0,2306.0,,,,2306.0,1061.0,,,52.0,,,C
62,2015-02-01,28.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,15.0,,,,15.0,,2107.0,,,,2107.0,1061.0,,,51.0,,,C
63,2015-01-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,15.0,,,,15.0,,2361.0,,,,2361.0,1061.0,,,37.0,,,C
64,2014-12-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,14.0,1.0,,,15.0,,2322.0,,,,2322.0,1061.0,,,60.0,,,C
65,2014-11-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,13.0,1.0,,,14.0,,2313.0,,,,2313.0,1061.0,,,51.0,,,C
66,2014-10-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,13.0,,,,13.0,,2441.0,,,,2441.0,1061.0,,,54.0,,,C
67,2014-09-01,28.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,13.0,,,,13.0,,2253.0,,,,2253.0,1061.0,,,71.0,,,C
68,2014-08-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,12.0,1.0,,,13.0,,2499.0,,,,2499.0,1061.0,,,56.0,,,C
69,2014-07-01,31.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,12.0,,,,12.0,,2508.0,,,,2508.0,1061.0,,,52.0,,,C
70,2014-06-01,30.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,11.0,1.0,,,12.0,,2462.0,,,,2462.0,1061.0,,,56.0,,,C
71,2014-05-01,26.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,11.0,,,,11.0,,2401.0,,,,2401.0,1061.0,,,51.0,,,C
72,2014-04-01,29.0,PR,45,14267,0,WILLIAMS FORK - CAMEO,10.0,1.0,,,11.0,,2447.0,,,,2447.0,1061.0,,,46.0,,,C
