,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2015-04-01,,PA,123,25119,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
1,2015-03-01,,PA,123,25119,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
2,2015-02-01,1.0,PR,123,25119,0,NIOBRARA-CODELL,99.0,,99.0,,,40.0,15.0,,,,15.0,1259.0,,,15.0,,,I
3,2015-01-01,,SI,123,25119,0,NIOBRARA-CODELL,99.0,,,,99.0,,,,,,,,,,,,,
4,2014-12-01,3.0,PR,123,25119,0,NIOBRARA-CODELL,96.0,3.0,,,99.0,,57.0,,,,57.0,1281.0,,,,,,
5,2014-11-01,27.0,PR,123,25119,0,NIOBRARA-CODELL,79.0,17.0,,,96.0,,168.0,,,,168.0,1281.0,,,,,,
6,2014-10-01,17.0,PR,123,25119,0,NIOBRARA-CODELL,55.0,24.0,,,79.0,,264.0,,,,264.0,1281.0,,,35.0,,,I
7,2014-09-01,30.0,PR,123,25119,0,NIOBRARA-CODELL,186.0,50.0,181.0,,55.0,53.6,309.0,,,,309.0,1281.0,,,32.0,,,I
8,2014-08-01,28.0,PR,123,25119,0,NIOBRARA-CODELL,123.0,63.0,,,186.0,,466.0,,,,466.0,1281.0,,,17.0,,,I
9,2014-07-01,,SI,123,25119,0,NIOBRARA-CODELL,123.0,,,,123.0,,,,,,,,,,,,,
10,2014-06-01,,SI,123,25119,0,NIOBRARA-CODELL,123.0,,,,123.0,,,,,,,,,,,,,
11,2014-05-01,1.0,PR,123,25119,0,NIOBRARA-CODELL,123.0,,,,123.0,,377.0,,,,377.0,1281.0,,,,,,
12,2014-04-01,1.0,PR,123,25119,0,NIOBRARA-CODELL,123.0,,,,123.0,,1.0,,,,1.0,1279.0,,,,,,
13,2014-03-01,2.0,PR,123,25119,0,NIOBRARA-CODELL,123.0,,,,123.0,,2.0,,,,2.0,1284.0,,,,,,
14,2014-02-01,12.0,PR,123,25119,0,NIOBRARA-CODELL,122.0,1.0,,,123.0,,6.0,,,,6.0,1282.0,,,,,,
15,2014-01-01,,SI,123,25119,0,NIOBRARA-CODELL,122.0,,,,122.0,,,,,,,,,,,,,
16,2013-12-01,,SI,123,25119,0,NIOBRARA-CODELL,122.0,,,,122.0,,,,,,,,,,,,,
17,2013-11-01,,SI,123,25119,0,NIOBRARA-CODELL,122.0,,,,122.0,,,,,,,,,,,,,
18,2013-10-01,,SI,123,25119,0,NIOBRARA-CODELL,122.0,,,,122.0,,,,,,,,,,,,,
19,2013-09-01,1.0,PR,123,25119,0,NIOBRARA-CODELL,124.0,,,-2.0,122.0,,,,,,,,,,,,,
20,2013-08-01,,SI,123,25119,0,NIOBRARA-CODELL,124.0,,,,124.0,,,,,,,,,,,,,
21,2013-07-01,,SI,123,25119,0,NIOBRARA-CODELL,124.0,,,,124.0,,,,,,,,,,,,,
22,2013-06-01,13.0,PR,123,25119,0,NIOBRARA-CODELL,115.0,9.0,,,124.0,,255.0,,,,255.0,1281.0,,,,,,
23,2013-05-01,15.0,PR,123,25119,0,NIOBRARA-CODELL,89.0,26.0,,,115.0,,609.0,,,,609.0,1281.0,,,15.0,,,I
24,2013-04-01,30.0,PR,123,25119,0,NIOBRARA-CODELL,38.0,51.0,,,89.0,,679.0,,,,679.0,1281.0,,,,,,
25,2013-03-01,31.0,PR,123,25119,0,NIOBRARA-CODELL,132.0,87.0,181.0,,38.0,56.5,895.0,,,,895.0,1281.0,,,,,,
26,2013-02-01,28.0,PR,123,25119,0,NIOBRARA-CODELL,208.0,93.0,169.0,,132.0,57.2,1187.0,,,,1187.0,1281.0,,,19.0,,,I
27,2013-01-01,31.0,PR,123,25119,0,NIOBRARA-CODELL,80.0,128.0,,,208.0,,1207.0,,,,1207.0,1281.0,,,28.0,,,I
28,2012-12-01,31.0,PR,123,25119,0,NIOBRARA-CODELL,108.0,176.0,204.0,,80.0,54.6,1309.0,,,,1309.0,1255.0,,,79.0,,,I
29,2012-11-01,30.0,PR,123,25119,0,NIOBRARA-CODELL,140.0,165.0,197.0,,108.0,55.7,1189.0,,,,1189.0,1255.0,,,,,,
30,2012-10-01,31.0,PR,123,25119,0,NIOBRARA-CODELL,52.0,88.0,,,140.0,,860.0,,,,860.0,1255.0,,,,,,
31,2012-09-01,30.0,PR,123,25119,0,NIOBRARA-CODELL,52.0,,,,52.0,,3.0,,,,3.0,1249.0,,,,,,
32,2012-08-01,31.0,PR,123,25119,0,NIOBRARA-CODELL,52.0,,,,52.0,,4.0,,,,4.0,1249.0,,,,,,
33,2012-07-01,31.0,PR,123,25119,0,NIOBRARA-CODELL,51.0,1.0,,,52.0,,129.0,,,,129.0,1255.0,,,,,,
34,2012-06-01,30.0,PR,123,25119,0,NIOBRARA-CODELL,192.0,33.0,174.0,,51.0,55.3,631.0,,,,631.0,1255.0,,,30.0,,,I
35,2012-05-01,31.0,PR,123,25119,0,NIOBRARA-CODELL,157.0,35.0,,,192.0,,711.0,,,,711.0,1255.0,,,,,,
36,2012-04-01,30.0,PR,123,25119,0,NIOBRARA-CODELL,116.0,41.0,,,157.0,,573.0,,,,573.0,1255.0,,,,,,
37,2012-03-01,31.0,PR,123,25119,0,NIOBRARA-CODELL,170.0,126.0,180.0,,116.0,57.2,1288.0,,,,1288.0,1255.0,,,26.0,,,I
38,2012-02-01,29.0,PR,123,25119,0,NIOBRARA-CODELL,38.0,132.0,,,170.0,,1259.0,,,,1259.0,1255.0,,,,,,
39,2012-01-01,31.0,PR,123,25119,0,NIOBRARA-CODELL,97.0,144.0,203.0,,38.0,49.5,1339.0,,,,1339.0,1255.0,,,33.0,,,I
40,2011-12-01,29.0,PR,123,25119,0,NIOBRARA-CODELL,197.0,138.0,237.0,-1.0,97.0,57.7,1360.0,,,,1360.0,1255.0,,,37.0,,,I
41,2011-11-01,30.0,PR,123,25119,0,NIOBRARA-CODELL,189.0,187.0,179.0,,197.0,59.2,1567.0,,,,1567.0,1255.0,,,30.0,,,I
42,2011-10-01,31.0,PR,123,25119,0,NIOBRARA-CODELL,204.0,176.0,191.0,,189.0,55.3,1448.0,,,,1448.0,1323.0,,,,,,
43,2011-09-01,30.0,PR,123,25119,0,NIOBRARA-CODELL,68.0,135.0,,1.0,204.0,,1387.0,,,,1387.0,1323.0,,,52.0,,,I
44,2011-08-01,31.0,PR,123,25119,0,NIOBRARA-CODELL,177.0,101.0,210.0,,68.0,57.0,1685.0,,,,1685.0,1323.0,,,40.0,,,I
45,2011-07-01,28.0,PR,123,25119,0,NIOBRARA-CODELL,90.0,87.0,,,177.0,,1346.0,,,,1346.0,1323.0,,,60.0,,,I
46,2011-06-01,30.0,PR,123,25119,0,NIOBRARA-CODELL,187.0,86.0,183.0,,90.0,57.5,1284.0,,,,1284.0,1323.0,,,,,,
47,2011-05-01,31.0,PR,123,25119,0,NIOBRARA-CODELL,60.0,127.0,,,187.0,,1501.0,,,,1501.0,1323.0,,,22.0,,,I
48,2011-04-01,30.0,PR,123,25119,0,NIOBRARA-CODELL,92.0,145.0,176.0,-1.0,60.0,56.0,1491.0,,,,1491.0,1323.0,,,28.0,,,I
49,2011-03-01,31.0,PR,123,25119,0,NIOBRARA-CODELL,137.0,149.0,194.0,,92.0,56.4,1735.0,,,,1735.0,1323.0,,,,,,
50,2011-02-01,28.0,PR,123,25119,0,NIOBRARA-CODELL,154.0,180.0,197.0,,137.0,57.7,1745.0,,,,1745.0,1323.0,,,18.0,,,I
51,2011-01-01,31.0,PR,123,25119,0,NIOBRARA-CODELL,179.0,179.0,204.0,,154.0,57.3,1896.0,,,,1896.0,1323.0,,,,,,
52,2010-12-01,31.0,PR,123,25119,0,NIOBRARA-CODELL,187.0,179.0,187.0,,179.0,55.1,1819.0,,,,1819.0,1323.0,,,,,,
53,2010-11-01,30.0,PR,123,25119,0,NIOBRARA-CODELL,200.0,184.0,197.0,,187.0,55.5,1829.0,,,,1829.0,1323.0,,,25.0,,,I
