,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,29.0,PR,123,36228,0,CODELL,45.0,272.0,283.0,,34.0,55.5,5874.0,,28.0,,5846.0,1342.0,,,73.0,,,M
1,2020-03-01,31.0,PR,123,36228,0,CODELL,35.0,313.0,303.0,,45.0,55.4,6204.0,,29.0,,6175.0,1343.0,,,90.0,,,M
2,2020-02-01,29.0,PR,123,36228,0,CODELL,69.0,280.0,314.0,,35.0,56.4,5856.0,,27.0,,5829.0,1344.0,,,76.0,,,M
3,2020-01-01,31.0,PR,123,36228,0,CODELL,76.0,386.0,362.0,-31.0,69.0,57.1,6520.0,,29.0,,6491.0,1344.0,,,90.0,,,M
4,2019-12-01,31.0,PR,123,36228,0,CODELL,94.0,370.0,387.0,-1.0,76.0,56.1,6440.0,,28.0,,6412.0,1345.0,,,71.0,,,M
5,2019-11-01,30.0,PR,123,36228,0,CODELL,87.0,394.0,373.0,-14.0,94.0,57.2,6690.0,,27.0,,6663.0,1346.0,,,74.0,,,M
6,2019-10-01,19.0,PR,123,36228,0,CODELL,56.0,316.0,274.0,-11.0,87.0,56.8,7148.0,,18.0,,7130.0,1346.0,,,63.0,,,M
7,2019-09-01,17.0,PR,123,36228,0,CODELL,54.0,152.0,149.0,-1.0,56.0,54.9,3985.0,,10.0,,3975.0,1345.0,,,29.0,,,M
8,2019-08-01,29.0,PR,123,36228,0,CODELL,52.0,239.0,237.0,,54.0,54.5,5960.0,,22.0,,5938.0,1345.0,,,5.0,,,M
9,2019-07-01,31.0,PR,123,36228,0,CODELL,86.0,244.0,278.0,,52.0,55.0,6279.0,,24.0,,6255.0,1344.0,,,47.0,,,M
10,2019-06-01,30.0,PR,123,36228,0,CODELL,16.0,351.0,281.0,,86.0,56.1,8661.0,,28.0,,8633.0,1343.0,,,82.0,,,M
11,2019-05-01,4.0,PR,123,36228,0,CODELL,42.0,36.0,62.0,,16.0,55.1,1598.0,,3.0,,1595.0,1343.0,,,7.0,,,M
12,2019-04-01,16.0,PR,123,36228,0,CODELL,103.0,183.0,244.0,,42.0,56.4,4042.0,,14.0,,4028.0,1344.0,,,66.0,,,M
13,2019-03-01,29.0,PR,123,36228,0,CODELL,53.0,484.0,381.0,-53.0,103.0,57.0,8119.0,,23.0,,8096.0,1344.0,,,95.0,,,M
14,2019-02-01,24.0,PR,123,36228,0,CODELL,81.0,232.0,236.0,-24.0,53.0,58.0,5996.0,,19.0,,5977.0,1344.0,,,78.0,,,M
15,2019-01-01,31.0,PR,123,36228,0,CODELL,62.0,522.0,503.0,,81.0,57.7,8606.0,,30.0,,8576.0,1346.0,,,137.0,,,M
16,2018-12-01,31.0,PR,123,36228,0,CODELL,86.0,363.0,387.0,,62.0,57.0,6982.0,,28.0,,6954.0,1346.0,,,58.0,,,M
17,2018-11-01,30.0,PR,123,36228,0,CODELL,132.0,428.0,411.0,-63.0,86.0,56.6,7820.0,,26.0,,7794.0,1346.0,,,70.0,,,M
18,2018-10-01,31.0,PR,123,36228,0,CODELL,91.0,523.0,442.0,-40.0,132.0,52.3,8667.0,,29.0,,8638.0,1348.0,,,95.0,,,M
19,2018-09-01,30.0,PR,123,36228,0,CODELL,41.0,437.0,386.0,-1.0,91.0,54.2,8941.0,,29.0,,8912.0,1347.0,,,81.0,,,M
20,2018-08-01,31.0,PR,123,36228,0,CODELL,98.0,381.0,438.0,,41.0,53.8,8786.0,,29.0,,8757.0,1346.0,,,69.0,,,M
21,2018-07-01,31.0,PR,123,36228,0,CODELL,92.0,547.0,541.0,,98.0,54.2,9647.0,,30.0,,9617.0,1346.0,,,60.0,,,M
22,2018-06-01,25.0,PR,123,36228,0,CODELL,82.0,316.0,306.0,,92.0,54.4,7174.0,,23.0,,7151.0,1347.0,,,24.0,,,M
23,2018-05-01,31.0,PR,123,36228,0,CODELL,81.0,383.0,382.0,,82.0,54.7,8677.0,,30.0,,8647.0,1347.0,,,53.0,,,M
24,2018-04-01,30.0,PR,123,36228,0,CODELL,78.0,571.0,568.0,,81.0,55.0,8903.0,,28.0,,8875.0,1380.0,,,54.0,,,M
25,2018-03-01,31.0,PR,123,36228,0,CODELL,88.0,588.0,598.0,,78.0,55.1,9464.0,,30.0,,9434.0,1385.0,,,54.0,,,M
26,2018-02-01,28.0,PR,123,36228,0,CODELL,77.0,496.0,486.0,1.0,88.0,55.3,8491.0,,27.0,,8464.0,1385.0,,,44.0,,,M
27,2018-01-01,31.0,PR,123,36228,0,CODELL,102.0,603.0,628.0,,77.0,55.4,9836.0,,30.0,,9806.0,1377.0,,,51.0,,,M
28,2017-12-01,31.0,PR,123,36228,0,CODELL,86.0,585.0,569.0,,102.0,55.5,9470.0,,29.0,,9441.0,1377.0,,,44.0,,,M
