,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,30.0,PR,45,19800,0,ROLLINS,,,,,,,120.0,,5.0,,115.0,1126.0,,,,,,
1,2020-04-01,30.0,PR,45,19800,0,WILLIAMS FORK,40.0,17.0,33.0,,24.0,46.6,2283.0,,100.0,,2183.0,1126.0,,,113.0,,,M
2,2020-03-01,31.0,PR,45,19800,0,WILLIAMS FORK,23.0,17.0,,,40.0,,2338.0,,99.0,,2239.0,1140.0,,,117.0,,,M
3,2020-03-01,31.0,PR,45,19800,0,ROLLINS,,,,,,,123.0,,5.0,,118.0,1140.0,,,,,,
4,2020-02-01,29.0,PR,45,19800,0,ROLLINS,,,,,,,116.0,,5.0,,111.0,1140.0,,,,,,
5,2020-02-01,29.0,PR,45,19800,0,WILLIAMS FORK,4.0,19.0,,,23.0,,2212.0,,97.0,,2115.0,1140.0,,,109.0,,,M
6,2020-01-01,30.0,PR,45,19800,0,ROLLINS,,,,,,,124.0,,5.0,,119.0,1145.0,,,,,,
7,2020-01-01,30.0,PR,45,19800,0,WILLIAMS FORK,22.0,15.0,33.0,,4.0,46.6,2359.0,,100.0,,2259.0,1145.0,,,107.0,,,M
8,2019-12-01,31.0,PR,45,19800,0,ROLLINS,,,,,,,124.0,,5.0,,119.0,1139.0,,,,,,
9,2019-12-01,31.0,PR,45,19800,0,WILLIAMS FORK,38.0,15.0,31.0,,22.0,46.7,2356.0,,101.0,,2255.0,1139.0,,,111.0,,,M
10,2019-11-01,30.0,PR,45,19800,0,WILLIAMS FORK,19.0,19.0,,,38.0,,2335.0,,103.0,,2232.0,1139.0,,,123.0,,,M
11,2019-11-01,30.0,PR,45,19800,0,ROLLINS,,,,,,,122.0,,5.0,,117.0,1139.0,,,,,,
12,2019-10-01,31.0,PR,45,19800,0,ROLLINS,,,,,,,124.0,,5.0,,119.0,1134.0,,,,,,
13,2019-10-01,31.0,PR,45,19800,0,WILLIAMS FORK,34.0,18.0,33.0,,19.0,46.7,2353.0,,98.0,,2255.0,1134.0,,,121.0,,,M
14,2019-09-01,30.0,PR,45,19800,0,WILLIAMS FORK,17.0,17.0,,,34.0,,2383.0,,101.0,,2282.0,1142.0,,,120.0,,,M
15,2019-09-01,30.0,PR,45,19800,0,ROLLINS,,,,,,,125.0,,5.0,,120.0,1142.0,,,,,,
16,2019-08-01,31.0,PR,45,19800,0,ROLLINS,,,,,,,129.0,,6.0,,123.0,1144.0,,,,,,
17,2019-08-01,31.0,PR,45,19800,0,WILLIAMS FORK,35.0,18.0,36.0,,17.0,48.3,2450.0,,105.0,,2345.0,1144.0,,,127.0,,,M
18,2019-07-01,31.0,PR,45,19800,0,WILLIAMS FORK,17.0,18.0,,,35.0,,2544.0,,106.0,,2438.0,1147.0,,,135.0,,,M
19,2019-07-01,31.0,PR,45,19800,0,ROLLINS,,,,,,,134.0,,6.0,,128.0,1147.0,,,,,,
20,2019-06-01,30.0,PR,45,19800,0,ROLLINS,,,,,,,127.0,,5.0,,122.0,1142.0,,,,,,
21,2019-06-01,30.0,PR,45,19800,0,WILLIAMS FORK,15.0,20.0,18.0,,17.0,48.8,2413.0,,102.0,,2311.0,1142.0,,,136.0,,,M
22,2019-05-01,31.0,PR,45,19800,0,WILLIAMS FORK,18.0,11.0,14.0,,15.0,48.2,2516.0,,106.0,,2410.0,1142.0,,,104.0,,,M
23,2019-05-01,30.0,PR,45,19800,0,ROLLINS,,,,,,,133.0,,6.0,,127.0,1142.0,,,,,,
24,2019-04-01,30.0,PR,45,19800,0,ROLLINS,,,,,,,129.0,,5.0,,124.0,1144.0,,,,,,
25,2019-04-01,30.0,PR,45,19800,0,WILLIAMS FORK,8.0,10.0,,,18.0,,2459.0,,104.0,,2355.0,1144.0,,,120.0,,,M
26,2019-03-01,31.0,PR,45,19800,0,WILLIAMS FORK,12.0,10.0,14.0,,8.0,48.8,2555.0,,110.0,,2445.0,1135.0,,,108.0,,,M
27,2019-03-01,31.0,PR,45,19800,0,ROLLINS,,,,,,,135.0,,6.0,,129.0,1135.0,,,,,,
28,2019-02-01,28.0,PR,45,19800,0,ROLLINS,,,,,,,122.0,,5.0,,117.0,1134.0,,,,,,
29,2019-02-01,28.0,PR,45,19800,0,WILLIAMS FORK,17.0,9.0,14.0,,12.0,49.0,2325.0,,102.0,,2223.0,1134.0,,,92.0,,,M
30,2019-01-01,31.0,PR,45,19800,0,ROLLINS,,,,,,,110.0,,5.0,,105.0,1138.0,,,,,,
31,2019-01-01,31.0,PR,45,19800,0,WILLIAMS FORK,7.0,10.0,,,17.0,,2078.0,,87.0,,1991.0,1138.0,,,98.0,,,M
32,2018-12-01,31.0,PR,45,19800,0,ROLLINS,,,,,,,112.0,,5.0,,107.0,1139.0,,,,,,
33,2018-12-01,31.0,PR,45,19800,0,WILLIAMS FORK,13.0,10.0,16.0,,7.0,49.3,2119.0,,91.0,,2028.0,1139.0,,,102.0,,,M
34,2018-11-01,30.0,PR,45,19800,0,WILLIAMS FORK,16.0,7.0,10.0,,13.0,48.3,2141.0,,90.0,,2051.0,1145.0,,,104.0,,,M
35,2018-11-01,30.0,PR,45,19800,0,ROLLINS,,,,,,,113.0,,5.0,,108.0,1145.0,,,,,,
36,2018-10-01,31.0,PR,45,19800,0,ROLLINS,,,,,,,118.0,,5.0,,113.0,1145.0,,,,,,
37,2018-10-01,31.0,PR,45,19800,0,WILLIAMS FORK,4.0,12.0,,,16.0,,2243.0,,95.0,,2148.0,1145.0,,,120.0,,,M
38,2018-09-01,30.0,PR,45,19800,0,WILLIAMS FORK,1.0,4.0,1.0,,4.0,48.3,2081.0,,84.0,,1997.0,1146.0,,,84.0,,,M
39,2018-09-01,30.0,PR,45,19800,0,ROLLINS,,,,,,,109.0,,4.0,,105.0,1146.0,,,,,,
40,2018-08-01,31.0,PR,45,19800,0,ROLLINS,,,,,,,115.0,,5.0,,110.0,1150.0,,,,,,
41,2018-08-01,31.0,PR,45,19800,0,WILLIAMS FORK,2.0,1.0,2.0,,1.0,47.3,2177.0,,88.0,,2089.0,1150.0,,,65.0,,,M
42,2018-07-01,31.0,PR,45,19800,0,WILLIAMS FORK,2.0,,,,2.0,,2117.0,,88.0,,2029.0,1151.0,,,69.0,,,M
43,2018-07-01,31.0,PR,45,19800,0,ROLLINS,,,,,,,112.0,,5.0,,107.0,1151.0,,,,,,
44,2018-06-01,30.0,PR,45,19800,0,ROLLINS,,,,,,,99.0,,4.0,,95.0,1150.0,,,,,,
45,2018-06-01,30.0,PR,45,19800,0,WILLIAMS FORK,3.0,2.0,3.0,,2.0,47.7,1879.0,,70.0,,1809.0,1150.0,,,74.0,,,M
46,2018-05-01,31.0,PR,45,19800,0,WILLIAMS FORK,5.0,1.0,3.0,,3.0,48.6,1889.0,,72.0,,1817.0,1150.0,,,116.0,,,M
47,2018-05-01,31.0,PR,45,19800,0,ROLLINS,,,,,,,100.0,,4.0,,96.0,1150.0,,,,,,
48,2018-04-01,30.0,PR,45,19800,0,ROLLINS,,,,,,,91.0,,3.0,,88.0,1145.0,,,,,,
49,2018-04-01,30.0,PR,45,19800,0,WILLIAMS FORK,4.0,1.0,,,5.0,,1741.0,,66.0,,1675.0,1145.0,,,159.0,,,M
50,2018-03-01,19.0,PR,45,19800,0,WILLIAMS FORK,12.0,1.0,9.0,,4.0,49.4,818.0,,30.0,,788.0,1135.0,,,133.0,,,M
51,2018-03-01,19.0,PR,45,19800,0,ROLLINS,,,,,,,43.0,,2.0,,41.0,1135.0,,,,,,
52,2018-02-01,1.0,PR,45,19800,0,ROLLINS,,,,,,,11.0,,,,11.0,1145.0,,,,,,
53,2018-02-01,1.0,PR,45,19800,0,WILLIAMS FORK,26.0,1.0,15.0,,12.0,48.0,216.0,,8.0,,208.0,1145.0,,,6.0,,,M
54,2018-01-01,31.0,PR,45,19800,0,ROLLINS,,,,,,,196.0,,7.0,,189.0,1151.0,,,,,,
55,2018-01-01,31.0,PR,45,19800,0,WILLIAMS FORK,24.0,16.0,14.0,,26.0,48.4,3726.0,,138.0,,3588.0,1140.0,,,62.0,,,M
56,2017-12-01,31.0,PR,45,19800,0,ROLLINS,,,,,,,203.0,,8.0,,195.0,1151.0,,,,,,
57,2017-12-01,31.0,PR,45,19800,0,WILLIAMS FORK,14.0,15.0,5.0,,24.0,48.3,3848.0,,144.0,,3704.0,1151.0,,,67.0,,,M
58,2017-11-01,30.0,PR,45,19800,0,WILLIAMS FORK,14.0,15.0,15.0,,14.0,48.6,3645.0,,134.0,,3511.0,1148.0,,,67.0,,,M
59,2017-11-01,30.0,PR,45,19800,0,ROLLINS,,,,,,,192.0,,7.0,,185.0,1148.0,,,,,,
60,2017-10-01,30.0,PR,45,19800,0,ROLLINS,,,,,,,205.0,,8.0,,197.0,1148.0,,,,,,
61,2017-10-01,31.0,PR,45,19800,0,WILLIAMS FORK,36.0,12.0,34.0,,14.0,48.4,3895.0,,144.0,,3751.0,1148.0,,,66.0,,,M
62,2017-09-01,30.0,PR,45,19800,0,WILLIAMS FORK,31.0,15.0,10.0,,36.0,47.9,3805.0,,140.0,,3665.0,1148.0,,,69.0,,,M
63,2017-09-01,30.0,PR,45,19800,0,ROLLINS,,,,,,,200.0,,7.0,,193.0,1148.0,,,,,,
64,2017-08-01,30.0,PR,45,19800,0,ROLLINS,,,,,,,196.0,,7.0,,189.0,1150.0,,,,,,
65,2017-08-01,31.0,PR,45,19800,0,WILLIAMS FORK,20.0,12.0,1.0,,31.0,48.8,3739.0,,141.0,,3598.0,1150.0,,,81.0,,,M
66,2017-07-01,31.0,PR,45,19800,0,WILLIAMS FORK,28.0,11.0,19.0,,20.0,48.0,3667.0,,138.0,,3529.0,1148.0,,,90.0,,,M
67,2017-07-01,30.0,PR,45,19800,0,ROLLINS,,,,,,,193.0,,7.0,,186.0,1148.0,,,,,,
68,2017-06-01,30.0,PR,45,19800,0,ROLLINS,,,,,,,196.0,,9.0,,187.0,1148.0,,,,,,
69,2017-06-01,30.0,PR,45,19800,0,WILLIAMS FORK,25.0,11.0,8.0,,28.0,48.4,3739.0,,177.0,,3562.0,1148.0,,,74.0,,,M
70,2017-05-01,31.0,PR,45,19800,0,WILLIAMS FORK,24.0,9.0,8.0,,25.0,48.4,4013.0,,149.0,,3864.0,1144.0,,,96.0,,,M
71,2017-05-01,31.0,PR,45,19800,0,ROLLINS,,,,,,,211.0,,8.0,,203.0,1144.0,,,,,,
72,2017-04-01,30.0,PR,45,19800,0,ROLLINS,,,,,,,207.0,,7.0,,200.0,1140.0,,,,,,
