,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,30.0,PR,45,18705,0,WILLIAMS FORK,4.0,17.0,16.0,,5.0,52.6,4950.0,1.0,,,4949.0,1078.0,,,765.0,,,C
1,2020-03-01,31.0,PR,45,18705,0,WILLIAMS FORK,2.0,10.0,8.0,,4.0,52.0,5207.0,,,,5207.0,1069.0,,,833.0,,,C
2,2020-02-01,29.0,PR,45,18705,0,WILLIAMS FORK,3.0,8.0,9.0,,2.0,52.4,3362.0,,,,3362.0,1069.0,,,591.0,,,C
3,2020-01-01,31.0,PR,45,18705,0,WILLIAMS FORK,3.0,10.0,10.0,,3.0,52.2,3732.0,,,,3732.0,1069.0,,,593.0,,,C
4,2019-12-01,31.0,PR,45,18705,0,WILLIAMS FORK,2.0,27.0,26.0,,3.0,51.5,4778.0,,,,4778.0,1097.0,,,564.0,,,C
5,2019-11-01,30.0,PR,45,18705,0,WILLIAMS FORK,3.0,13.0,14.0,,2.0,51.7,5125.0,,,,5125.0,1097.0,,,622.0,,,C
6,2019-10-01,31.0,PR,45,18705,0,WILLIAMS FORK,2.0,12.0,11.0,,3.0,51.1,4110.0,,,,4110.0,1097.0,,,499.0,,,C
7,2019-09-01,30.0,PR,45,18705,0,WILLIAMS FORK,2.0,8.0,8.0,,2.0,51.0,3663.0,,,,3663.0,1063.0,,,549.0,,,C
8,2019-08-01,31.0,PR,45,18705,0,WILLIAMS FORK,2.0,8.0,8.0,,2.0,51.3,4361.0,3.0,,,4358.0,1063.0,,,691.0,,,C
9,2019-07-01,31.0,PR,45,18705,0,WILLIAMS FORK,2.0,10.0,10.0,,2.0,52.2,5180.0,1.0,,,5179.0,1063.0,,,641.0,,,C
10,2019-06-01,30.0,PR,45,18705,0,WILLIAMS FORK,3.0,10.0,11.0,,2.0,52.5,5295.0,,,,5295.0,1060.0,,,598.0,,,C
11,2019-05-01,31.0,PR,45,18705,0,WILLIAMS FORK,3.0,9.0,9.0,,3.0,52.6,4054.0,1.0,,,4053.0,1060.0,,,572.0,,,C
12,2019-04-01,30.0,PR,45,18705,0,WILLIAMS FORK,7.0,13.0,17.0,,3.0,53.7,5240.0,2.0,,,5238.0,1060.0,,,858.0,,,C
13,2019-03-01,31.0,PR,45,18705,0,WILLIAMS FORK,4.0,19.0,16.0,,7.0,54.5,6187.0,,,,6187.0,1061.0,,,635.0,,,C
14,2019-02-01,28.0,PR,45,18705,0,WILLIAMS FORK,4.0,16.0,16.0,,4.0,54.0,5117.0,1.0,,,5116.0,1061.0,,,470.0,,,C
15,2019-01-01,31.0,PR,45,18705,0,WILLIAMS FORK,5.0,18.0,19.0,,4.0,53.8,4685.0,,,,4685.0,1061.0,,,444.0,,,C
16,2018-12-01,31.0,PR,45,18705,0,WILLIAMS FORK,3.0,24.0,22.0,,5.0,53.2,5590.0,,,,5590.0,1070.0,,,618.0,,,C
17,2018-11-01,30.0,PR,45,18705,0,WILLIAMS FORK,2.0,12.0,11.0,,3.0,53.6,5337.0,,,,5337.0,1070.0,,,627.0,,,C
18,2018-10-01,31.0,PR,45,18705,0,WILLIAMS FORK,2.0,11.0,11.0,,2.0,52.7,3676.0,,,,3676.0,1070.0,,,423.0,,,C
19,2018-09-01,30.0,PR,45,18705,0,WILLIAMS FORK,5.0,9.0,12.0,,2.0,52.5,4543.0,,,,4543.0,1064.0,,,505.0,,,C
20,2018-08-01,31.0,PR,45,18705,0,WILLIAMS FORK,2.0,15.0,12.0,,5.0,52.5,5630.0,,,,5630.0,1064.0,,,675.0,,,C
21,2018-07-01,31.0,PR,45,18705,0,WILLIAMS FORK,2.0,13.0,13.0,,2.0,52.6,5711.0,,,,5711.0,1064.0,,,682.0,,,C
22,2018-06-01,30.0,PR,45,18705,0,WILLIAMS FORK,1.0,11.0,10.0,,2.0,53.1,5452.0,,,,5452.0,1065.0,,,618.0,,,C
23,2018-05-01,28.0,PR,45,18705,0,WILLIAMS FORK,2.0,10.0,11.0,,1.0,53.6,3939.0,,84.0,,3855.0,1061.0,,,379.0,,,C
24,2018-04-01,30.0,PR,45,18705,0,WILLIAMS FORK,4.0,13.0,15.0,,2.0,53.9,4635.0,14.0,114.0,,4507.0,1062.0,,,500.0,,,C
25,2018-03-01,31.0,PR,45,18705,0,WILLIAMS FORK,3.0,19.0,18.0,,4.0,54.2,6169.0,7.0,159.0,,6003.0,1057.0,,,695.0,,,C
26,2018-02-01,28.0,PR,45,18705,0,WILLIAMS FORK,2.0,18.0,17.0,,3.0,54.3,5962.0,3.0,157.0,,5802.0,1058.0,,,543.0,,,C
