,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,18,PR,123,41519,0,NIOBRARA,77.0,269.0,234.0,,112.0,53.7,6638.0,,,,6638.0,1295.0,,,156.0,,,M
1,2020-03-01,29,PR,123,41519,0,NIOBRARA,62.0,569.0,554.0,,77.0,53.71,11430.0,,,,11430.0,1315.0,,,377.0,,,M
2,2020-02-01,29,PR,123,41519,0,NIOBRARA,45.0,528.0,512.0,1.0,62.0,54.37308,10935.0,,,,10935.0,1316.0,,,362.0,,,M
3,2020-01-01,30,PR,123,41519,0,NIOBRARA,98.0,591.0,644.0,,45.0,53.886669999999995,12560.0,,,,12560.0,1312.0,,,421.0,,,M
4,2019-12-01,31,PR,123,41519,0,NIOBRARA,45.0,702.0,648.0,-1.0,98.0,53.37096999999999,12776.0,,,,12776.0,1299.0,,,460.0,,,M
5,2019-11-01,26,PR,123,41519,0,NIOBRARA,102.0,596.0,654.0,1.0,45.0,53.184380000000004,12371.0,,,,12371.0,1299.0,,,421.0,,,M
6,2019-10-01,21,PR,123,41519,0,NIOBRARA,75.0,550.0,522.0,-1.0,102.0,54.38462,12084.0,,,,12084.0,1299.0,,,225.0,,,M
7,2019-09-01,12,PR,123,41519,0,NIOBRARA,43.0,343.0,311.0,,75.0,52.27647,5917.0,,,,5917.0,1298.0,,,189.0,,,M
8,2019-08-01,13,PR,123,41519,0,NIOBRARA,60.0,216.0,233.0,,43.0,53.677780000000006,8604.0,,,,8604.0,1299.0,,,139.0,,,M
9,2019-07-01,21,PR,123,41519,0,NIOBRARA,90.0,390.0,420.0,,60.0,52.24286,7848.0,,,,7848.0,1274.0,,,332.0,,,M
10,2019-06-01,30,PR,123,41519,0,NIOBRARA,91.0,630.0,631.0,,90.0,52.516130000000004,12565.0,,,,12565.0,1309.0,,,670.0,,,M
11,2019-05-01,24,PR,123,41519,0,NIOBRARA,129.0,574.0,612.0,,91.0,52.79,11435.0,,,,11435.0,1310.0,,,536.0,,,M
12,2019-04-01,30,PR,123,41519,0,NIOBRARA,120.0,914.0,905.0,,129.0,52.421620000000004,14808.0,,,,14808.0,1310.0,,,1051.0,,,M
13,2019-03-01,31,PR,123,41519,0,NIOBRARA,93.0,691.0,665.0,1.0,120.0,52.329029999999996,12687.0,,,,12687.0,1271.0,,,689.0,,,M
14,2019-02-01,28,PR,123,41519,0,NIOBRARA,72.0,589.0,568.0,,93.0,52.329029999999996,9766.0,,,,9766.0,1271.0,,,711.0,,,M
15,2019-01-01,31,PR,123,41519,0,NIOBRARA,142.0,618.0,688.0,,72.0,52.09487,8224.0,,,,8224.0,1272.0,,,935.0,,,M
16,2018-12-01,30,PR,123,41519,0,NIOBRARA,140.0,732.0,729.0,-1.0,142.0,54.06551999999999,9918.0,,,,9918.0,1293.0,,,731.0,,,M
17,2018-11-01,30,PR,123,41519,0,NIOBRARA,156.0,681.0,697.0,,140.0,54.35833,11031.0,,,,11031.0,1293.0,,,563.0,,,M
18,2018-10-01,28,PR,123,41519,0,NIOBRARA,52.0,915.0,811.0,,156.0,53.333330000000004,13568.0,,,,13568.0,1292.0,,,485.0,,,M
19,2018-09-01,30,PR,123,41519,0,NIOBRARA,143.0,736.0,827.0,,52.0,50.86572,15330.0,,,,15330.0,1306.0,,,487.0,,,M
20,2018-08-01,31,PR,123,41519,0,NIOBRARA,147.0,859.0,863.0,,143.0,50.97368,16513.0,,,,16513.0,1306.0,,,559.0,,,M
21,2018-07-01,31,PR,123,41519,0,NIOBRARA,131.0,939.0,924.0,1.0,147.0,51.86923,17591.0,,,,17591.0,1305.0,,,798.0,,,M
22,2018-06-01,21,PR,123,41519,0,NIOBRARA,74.0,342.0,285.0,,131.0,53.4,9552.0,,,,9552.0,1306.0,,,1845.0,,,M
23,2018-05-01,31,PR,123,41519,0,NIOBRARA,94.0,950.0,970.0,,74.0,52.83721,20208.0,1.0,,,20207.0,1306.0,,,389.0,,,M
24,2018-04-01,20,PR,123,41519,0,NIOBRARA,116.0,547.0,568.0,-1.0,94.0,52.44151,12337.0,,,,12337.0,1307.0,,,159.0,,,M
25,2018-03-01,31,PR,123,41519,0,NIOBRARA,118.0,1023.0,1025.0,,116.0,52.44151,18545.0,,,,18545.0,1300.0,,,306.0,,,M
26,2018-02-01,28,PR,123,41519,0,NIOBRARA,157.0,954.0,993.0,,118.0,52.44151,17399.0,,,,17399.0,1300.0,,,269.0,,,M
27,2018-01-01,31,PR,123,41519,0,NIOBRARA,165.0,1195.0,1203.0,,157.0,52.33115,20559.0,,,,20559.0,1300.0,,,322.0,,,M
28,2017-12-01,31,PR,123,41519,0,NIOBRARA,117.0,1251.0,1203.0,,165.0,51.944309999999994,21911.0,,,,21911.0,1306.0,,,352.0,,,M
29,2017-11-01,30,PR,123,41519,0,NIOBRARA,103.0,1263.0,1249.0,,117.0,51.04557,22506.0,,,,22506.0,1306.0,,,385.0,,,M
30,2017-10-01,31,PR,123,41519,0,NIOBRARA,105.0,1502.0,1504.0,,103.0,51.092859999999995,25790.0,,,,25790.0,1306.0,,,451.0,,,M
31,2017-09-01,30,PR,123,41519,0,NIOBRARA,133.0,1540.0,1568.0,,105.0,51.0,24083.0,,,,24083.0,1317.0,,,506.0,,,M
32,2017-08-01,31,PR,123,41519,0,NIOBRARA,116.0,1674.0,1657.0,,133.0,50.5,23451.0,,,,23451.0,1317.0,,,458.0,,,M
