,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2017-03-01,0.0,PA,123,24269,0,CODELL,,,,,,,,,,,,,0,0,,0,0,
1,2017-02-01,3.0,PA,123,24269,0,CODELL,,,,,,,7.0,,,,7.0,1310.0,0,0,,0,0,
2,2017-01-01,0.0,SI,123,24269,0,CODELL,,,,,,,,,,,,,0,0,,0,0,
3,2016-12-01,0.0,SI,123,24269,0,CODELL,,,,,,,,,,,,,0,0,,0,0,
4,2016-11-01,0.0,SI,123,24269,0,CODELL,,,,,,,,,,,,,0,0,,0,0,
5,2016-10-01,0.0,SI,123,24269,0,CODELL,,,,,,,,,,,,,0,0,,0,0,
6,2016-09-01,0.0,SI,123,24269,0,CODELL,1.0,,,-1.0,,,,,,,,,0,0,,0,0,
7,2016-08-01,2.0,PR,123,24269,0,CODELL,33.0,,29.0,-3.0,1.0,47.1,,,,,,,0,0,12.0,0,0,M
8,2016-07-01,0.0,SI,123,24269,0,CODELL,33.0,,,,33.0,,,,,,,,0,0,,0,0,
9,2016-06-01,0.0,SI,123,24269,0,CODELL,33.0,,,,33.0,,,,,,,,0,0,,0,0,
10,2016-05-01,0.0,SI,123,24269,0,CODELL,33.0,,,,33.0,,,,,,,,0,0,,0,0,
11,2016-04-01,0.0,SI,123,24269,0,CODELL,33.0,,,,33.0,,,,,,,,0,0,,0,0,
12,2016-03-01,1.0,PR,123,24269,0,CODELL,33.0,,,,33.0,,2.0,,,,2.0,1380.0,0,0,,0,0,
13,2016-02-01,0.0,SI,123,24269,0,CODELL,33.0,,,,33.0,,,,,,,,0,0,,0,0,
14,2016-01-01,0.0,SI,123,24269,0,CODELL,33.0,,,,33.0,,,,,,,,0,0,,0,0,
15,2015-12-01,0.0,SI,123,24269,0,CODELL,33.0,,,,33.0,,,,,,,,0,0,,0,0,
16,2015-11-01,3.0,PR,123,24269,0,CODELL,27.0,6.0,,,33.0,,1.0,,,,1.0,1000.0,0,0,,0,0,
17,2015-10-01,11.0,PR,123,24269,0,CODELL,27.0,,,,27.0,,6.0,,,,6.0,1348.0,0,0,,0,0,
18,2015-09-01,15.0,PR,123,24269,0,CODELL,9.0,18.0,,,27.0,,33.0,,,,33.0,1324.0,0,0,7.0,0,0,M
19,2015-08-01,1.0,PR,123,24269,0,CODELL,9.0,,,,9.0,,4.0,,,,4.0,1333.0,0,0,,0,0,
20,2015-07-01,3.0,PR,123,24269,0,CODELL,27.0,2.0,21.0,1.0,9.0,45.66,13.0,,,,13.0,1333.0,0,0,,0,0,
21,2015-06-01,0.0,SI,123,24269,0,CODELL,27.0,,,,27.0,,,,,,,,0,0,,0,0,
22,2015-05-01,0.0,SI,123,24269,0,CODELL,27.0,,,,27.0,,,,,,,,0,0,,0,0,
23,2015-04-01,,SI,123,24269,0,CODELL,27.0,,,,27.0,,,,,,,,0,0,,0,0,
24,2015-03-01,1.0,PR,123,24269,0,CODELL,27.0,,,,27.0,,1.0,,,,1.0,1333.0,0,0,,0,0,
25,2015-02-01,7.0,PR,123,24269,0,CODELL,6.0,20.0,,1.0,27.0,,29.0,,,,29.0,1330.0,0,0,,0,0,
26,2015-01-01,,SI,123,24269,0,CODELL,6.0,,,,6.0,,,,,,,,0,0,,0,0,
27,2014-12-01,,SI,123,24269,0,CODELL,6.0,,,,6.0,,,,,,,,0,0,,0,0,
28,2014-11-01,,SI,123,24269,0,CODELL,6.0,,,,6.0,,,,,,,,0,0,,0,0,
29,2014-10-01,,SI,123,24269,0,CODELL,6.0,,,,6.0,,,,,,,,0,0,,0,0,
30,2014-09-01,,SI,123,24269,0,CODELL,6.0,,,,6.0,,,,,,,,0,0,,0,0,
31,2014-08-01,,SI,123,24269,0,CODELL,6.0,,,,6.0,,,,,,,,0,0,,0,0,
32,2014-07-01,,SI,123,24269,0,CODELL,6.0,,,,6.0,,,,,,,,0,0,,0,0,
33,2014-06-01,,SI,123,24269,0,CODELL,6.0,,,,6.0,,,,,,,,0,0,,0,0,
34,2014-05-01,,SI,123,24269,0,CODELL,6.0,,,,6.0,,,,,,,,0,0,,0,0,
35,2014-04-01,,SI,123,24269,0,CODELL,6.0,,,,6.0,,,,,,,,0,0,,0,0,
36,2014-03-01,8.0,PR,123,24269,0,CODELL,15.0,5.0,14.0,,6.0,53.9,45.0,,1.0,,44.0,1333.0,0,0,1.0,0,0,M
37,2014-02-01,19.0,PR,123,24269,0,CODELL,20.0,17.0,21.0,-1.0,15.0,53.7,138.0,,2.0,,136.0,1332.0,0,0,3.0,0,0,M
38,2014-01-01,30.0,PR,123,24269,0,CODELL,19.0,27.0,26.0,,20.0,57.4,245.0,,4.0,,241.0,1332.0,0,0,1.0,0,0,M
39,2013-12-01,20.0,PR,123,24269,0,CODELL,32.0,16.0,29.0,,19.0,55.9,149.0,,2.0,,147.0,1332.0,0,0,1.0,0,0,M
40,2013-11-01,30.0,PR,123,24269,0,CODELL,28.0,25.0,20.0,-1.0,32.0,56.8,212.0,,3.0,,209.0,1332.0,0,0,1.0,0,0,M
41,2013-10-01,29.0,PR,123,24269,0,CODELL,5.0,23.0,,,28.0,,234.0,,3.0,,231.0,1332.0,0,0,1.0,0,0,M
42,2013-09-01,21.0,PR,123,24269,0,CODELL,12.0,10.0,18.0,1.0,5.0,49.2,104.0,,2.0,,102.0,1332.0,0,0,1.0,0,0,M
43,2013-08-01,26.0,PR,123,24269,0,CODELL,12.0,24.0,24.0,,12.0,51.57,245.0,,4.0,,241.0,1332.0,0,0,1.0,0,0,M
44,2013-07-01,26.0,PR,123,24269,0,CODELL,13.0,20.0,22.0,1.0,12.0,53.5,219.0,,18.0,,201.0,1332.0,0,0,1.0,0,0,M
45,2013-06-01,18.0,PR,123,24269,0,CODELL,23.0,10.0,20.0,,13.0,54.7,171.0,,18.0,,153.0,1291.0,0,0,1.0,0,0,M
46,2013-05-01,31.0,PR,123,24269,0,CODELL,36.0,14.0,24.0,-3.0,23.0,53.8,222.0,,31.0,,191.0,1291.0,0,0,2.0,0,0,M
47,2013-04-01,30.0,PR,123,24269,0,CODELL,21.0,15.0,,,36.0,,189.0,,30.0,,159.0,1291.0,0,0,1.0,0,0,M
48,2013-03-01,31.0,PR,123,24269,0,CODELL,25.0,20.0,24.0,,21.0,58.7,278.0,,31.0,,247.0,1291.0,0,0,1.0,0,0,M
49,2013-02-01,28.0,PR,123,24269,0,CODELL,11.0,14.0,,,25.0,,250.0,,28.0,,222.0,1291.0,0,0,3.0,0,0,M
50,2013-01-01,31.0,PR,123,24269,0,CODELL,5.0,6.0,,,11.0,,125.0,,31.0,,94.0,1291.0,0,0,,0,0,
51,2012-12-01,31.0,PR,123,24269,0,CODELL,15.0,9.0,19.0,,5.0,58.3,159.0,,31.0,,128.0,1291.0,0,0,1.0,0,0,M
52,2012-11-01,30.0,PR,123,24269,0,CODELL,25.0,10.0,19.0,-1.0,15.0,51.2,144.0,,30.0,,114.0,1291.0,0,0,1.0,0,0,M
53,2012-10-01,30.0,PR,123,24269,0,CODELL,13.0,21.0,9.0,,25.0,56.2,264.0,,30.0,,234.0,1291.0,0,0,1.0,0,0,M
54,2012-09-01,11.0,PR,123,24269,0,CODELL,10.0,3.0,,,13.0,,44.0,,11.0,,33.0,1291.0,0,0,2.0,0,0,M
55,2012-08-01,31.0,PR,123,24269,0,CODELL,7.0,16.0,13.0,,10.0,54.9,251.0,,31.0,,220.0,1291.0,0,0,6.0,0,0,M
56,2012-07-01,18.0,PR,123,24269,0,CODELL,12.0,7.0,12.0,,7.0,53.0,102.0,,18.0,,84.0,1291.0,0,0,2.0,0,0,M
57,2012-06-01,30.0,PR,123,24269,0,CODELL,24.0,15.0,26.0,-1.0,12.0,53.4,247.0,,30.0,,217.0,1291.0,0,0,9.0,0,0,M
58,2012-05-01,26.0,PR,123,24269,0,CODELL,15.0,34.0,25.0,,24.0,55.0,356.0,,26.0,,330.0,1333.0,0,0,,0,0,
59,2012-04-01,30.0,PR,123,24269,0,CODELL,15.0,18.0,18.0,,15.0,54.0,220.0,,30.0,,190.0,1333.0,0,0,,0,0,
60,2012-03-01,31.0,PR,123,24269,0,CODELL,16.0,19.0,20.0,,15.0,60.0,272.0,,31.0,,241.0,1333.0,0,0,,0,0,
61,2012-02-01,5.0,PR,123,24269,0,CODELL,10.0,6.0,,,16.0,,108.0,,5.0,,103.0,1333.0,0,0,,0,0,
62,2012-01-01,27.0,PR,123,24269,0,CODELL,6.0,21.0,17.0,,10.0,55.0,221.0,,27.0,,194.0,1333.0,0,0,,0,0,
63,2011-12-01,28.0,PR,123,24269,0,CODELL,1.0,19.0,13.0,,6.0,53.0,232.0,,28.0,,204.0,1333.0,0,0,,0,0,
64,2011-11-01,2.0,PR,123,24269,0,CODELL,,1.0,1.0,,1.0,53.0,16.0,,2.0,,14.0,1333.0,0,0,,0,0,
65,2011-10-01,,SI,123,24269,0,CODELL,1.0,,1.0,,,55.0,,,,,,,0,0,,0,0,
66,2011-09-01,1.0,PR,123,24269,0,CODELL,,4.0,3.0,,1.0,55.0,39.0,,1.0,,38.0,1333.0,0,0,,0,0,
67,2011-08-01,,SI,123,24269,0,CODELL,1.0,,1.0,,,55.0,,,,,,,0,0,,0,0,
68,2011-07-01,,SI,123,24269,0,CODELL,3.0,,2.0,,1.0,57.5,,,,,,,0,0,,0,0,
69,2011-06-01,1.0,PR,123,24269,0,CODELL,3.0,,,,3.0,,9.0,,1.0,,8.0,1288.0,0,0,,0,0,
70,2011-05-01,27.0,PR,123,24269,0,CODELL,2.0,6.0,6.0,,3.0,56.0,157.0,,27.0,,130.0,1288.0,0,0,,0,0,
71,2011-04-01,,SI,123,24269,0,CODELL,5.0,,2.0,,2.0,55.0,,,,,,,0,0,,0,0,
72,2011-03-01,7.0,PR,123,24269,0,CODELL,9.0,,5.0,,5.0,52.0,13.0,,7.0,,6.0,1288.0,0,0,,0,0,
73,2011-02-01,28.0,PR,123,24269,0,CODELL,20.0,,11.0,,8.0,53.0,1.0,,,,1.0,1355.0,0,0,,0,0,
74,2011-01-01,26.0,PR,123,24269,0,CODELL,39.0,38.0,57.0,,20.0,53.5,395.0,,26.0,,369.0,1355.0,0,0,,0,0,
75,2010-12-01,31.0,PR,123,24269,0,CODELL,44.0,70.0,75.0,,39.0,53.0,638.0,,31.0,,607.0,1355.0,0,0,,0,0,
76,2010-11-01,30.0,PR,123,24269,0,CODELL,47.0,76.0,80.0,,44.0,53.3,674.0,,30.0,,644.0,1355.0,0,0,,0,0,
77,2010-10-01,31.0,PR,123,24269,0,CODELL,24.0,89.0,65.0,,47.0,48.5,886.0,,31.0,,855.0,1355.0,0,0,,0,0,
78,2010-09-01,30.0,PR,123,24269,0,CODELL,29.0,77.0,82.0,,24.0,53.0,802.0,,30.0,,772.0,1246.0,0,0,1.0,0,0,M
79,2010-08-01,31.0,PR,123,24269,0,CODELL,33.0,89.0,93.0,,29.0,54.5,1005.0,,31.0,,974.0,1246.0,0,0,5.0,0,0,M
80,2010-07-01,31.0,PR,123,24269,0,CODELL,37.0,93.0,97.0,,33.0,52.5,1081.0,,31.0,,1050.0,1246.0,0,0,5.0,0,0,M
81,2010-06-01,30.0,PR,123,24269,0,CODELL,44.0,97.0,103.0,,37.0,54.5,1135.0,,30.0,,1105.0,1246.0,0,0,6.0,0,0,M
82,2010-05-01,31.0,PR,123,24269,0,CODELL,24.0,119.0,98.0,,44.0,54.3,1211.0,,31.0,,1180.0,1246.0,0,0,6.0,0,0,M
83,2010-04-01,30.0,PR,123,24269,0,CODELL,42.0,125.0,144.0,,23.0,52.933330000000005,1219.0,,30.0,,1189.0,1245.0,0,0,7.0,0,0,M
84,2010-03-01,31.0,PR,123,24269,0,CODELL,22.0,102.0,81.0,,43.0,53.1,999.0,,31.0,,968.0,1246.0,0,0,5.0,0,0,M
85,2010-02-01,28.0,PR,123,24269,0,CODELL,22.0,67.0,66.0,,22.0,51.4,718.0,,28.0,,690.0,1246.0,0,0,4.0,0,0,M
86,2010-01-01,31.0,PR,123,24269,0,CODELL,37.0,73.0,89.0,,22.0,51.0,754.0,,31.0,,723.0,1246.0,0,0,5.0,0,0,M
87,2009-12-01,31.0,PR,123,24269,0,CODELL,12.0,86.0,61.0,,37.0,49.0,782.0,,31.0,,751.0,1246.0,0,0,8.0,0,0,M
88,2009-11-01,30.0,PR,123,24269,0,CODELL,19.0,80.0,87.0,,12.0,49.0,771.0,,30.0,,741.0,1246.0,0,0,4.0,0,0,M
89,2009-10-01,31.0,PR,123,24269,0,CODELL,21.0,82.0,84.0,,19.0,51.0,864.0,,31.0,,833.0,1246.0,0,0,7.0,0,0,M
90,2009-09-01,30.0,PR,123,24269,0,CODELL,26.0,74.0,79.0,,21.0,51.8,764.0,,30.0,,734.0,1246.0,0,0,4.0,0,0,M
91,2009-08-01,31.0,PR,123,24269,0,CODELL,27.0,83.0,84.0,,26.0,54.0,776.0,,31.0,,745.0,1373.0,0,0,4.0,0,0,M
92,2009-07-01,31.0,PR,123,24269,0,CODELL,28.0,82.0,82.0,,27.0,53.0,814.0,,31.0,,783.0,1341.0,0,0,7.0,0,0,M
93,2009-06-01,27.0,PR,123,24269,0,CODELL,30.0,81.0,83.0,,28.0,53.8,747.0,,27.0,,720.0,1341.0,0,0,3.0,0,0,M
94,2009-05-01,30.0,PR,123,24269,0,CODELL,47.0,80.0,98.0,,30.0,52.9,819.0,,30.0,,789.0,1341.0,0,0,4.0,0,0,M
95,2009-04-01,29.0,PR,123,24269,0,CODELL,25.0,72.0,50.0,,47.0,51.5,717.0,,29.0,,688.0,1341.0,0,0,5.0,0,0,M
96,2009-03-01,31.0,PR,123,24269,0,CODELL,30.0,79.0,83.0,,25.0,50.8,820.0,,31.0,,789.0,1341.0,0,0,3.0,0,0,M
97,2009-02-01,28.0,PR,123,24269,0,CODELL,43.0,85.0,98.0,,30.0,51.8,842.0,,28.0,,814.0,1341.0,0,0,5.0,0,0,M
98,2009-01-01,31.0,PR,123,24269,0,CODELL,49.0,73.0,79.0,,43.0,51.3,796.0,,31.0,,765.0,1341.0,0,0,3.0,0,0,M
99,2008-12-01,31.0,PR,123,24269,0,CODELL,44.0,72.0,67.0,,49.0,50.0,753.0,,31.0,,722.0,1342.0,0,0,3.0,0,0,M
100,2008-11-01,30.0,PR,123,24269,0,CODELL,34.0,83.0,74.0,,44.0,51.4,800.0,,30.0,,770.0,1283.0,0,0,5.0,0,0,M
101,2008-10-01,31.0,PR,123,24269,0,CODELL,32.0,83.0,81.0,,34.0,51.0,860.0,,31.0,,829.0,1321.0,0,0,6.0,0,0,M
102,2008-09-01,30.0,PR,123,24269,0,CODELL,44.0,159.0,171.0,,32.0,49.1,1264.0,,30.0,,1234.0,1283.0,0,0,7.0,0,0,M
103,2008-08-01,31.0,PR,123,24269,0,CODELL,81.0,208.0,245.0,,44.0,50.8,1469.0,,31.0,,1438.0,1283.0,0,0,4.0,0,0,M
