,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,30,PR,45,18025,0,WILLIAMS FORK - CAMEO,29.0,18,21,,26.0,54.9,2377,,116.0,139.0,2122,1051,,,44,,,C
1,2020-03-01,31,PR,45,18025,0,WILLIAMS FORK - CAMEO,27.0,16,14,,29.0,55.0,2433,,119.0,149.0,2165,1050,,,58,,,C
2,2020-02-01,29,PR,45,18025,0,WILLIAMS FORK - CAMEO,26.0,9,8,,27.0,55.1,2374,,117.0,143.0,2114,1052,,,35,,,C
3,2020-01-01,31,PR,45,18025,0,WILLIAMS FORK - CAMEO,26.0,31,31,,26.0,53.7,2484,,120.0,180.0,2184,1050,,,27,,,C
4,2019-12-01,29,PR,45,18025,0,WILLIAMS FORK - CAMEO,20.0,9,3,,26.0,53.0,2597,,116.0,255.0,2226,1036,,,41,,,C
5,2019-11-01,30,PR,45,18025,0,WILLIAMS FORK - CAMEO,21.0,19,20,,20.0,54.0,2587,,119.0,252.0,2216,1035,,,57,,,C
6,2019-10-01,29,PR,45,18025,0,WILLIAMS FORK - CAMEO,15.0,13,7,,21.0,53.8,2667,,115.0,257.0,2295,1033,,,49,,,C
7,2019-09-01,27,PR,45,18025,0,WILLIAMS FORK - CAMEO,14.0,7,6,,15.0,53.7,2444,,104.0,164.0,2176,1048,,,47,,,C
8,2019-08-01,31,PR,45,18025,0,WILLIAMS FORK - CAMEO,26.0,26,38,,14.0,53.3,2760,,119.0,151.0,2490,1080,,,48,,,C
9,2019-07-01,27,PR,45,18025,0,WILLIAMS FORK - CAMEO,26.0,19,19,,26.0,53.6,2556,,115.0,124.0,2317,1054,,,46,,,C
10,2019-06-01,30,PR,45,18025,0,WILLIAMS FORK - CAMEO,24.0,14,12,,26.0,54.4,2503,,119.0,222.0,2162,1026,,,47,,,C
11,2019-05-01,31,PR,45,18025,0,WILLIAMS FORK - CAMEO,27.0,30,33,,24.0,55.5,2810,,129.0,161.0,2520,1032,,,48,,,C
12,2019-04-01,30,PR,45,18025,0,WILLIAMS FORK - CAMEO,25.0,28,26,,27.0,55.9,2921,,131.0,243.0,2547,1026,,,58,,,C
13,2019-03-01,31,PR,45,18025,0,WILLIAMS FORK - CAMEO,24.0,15,14,,25.0,55.8,2905,,131.0,285.0,2489,1020,,,37,,,C
14,2019-02-01,28,PR,45,18025,0,WILLIAMS FORK - CAMEO,19.0,8,3,,24.0,56.7,2715,,122.0,280.0,2313,1021,,,43,,,C
15,2019-01-01,31,PR,45,18025,0,WILLIAMS FORK - CAMEO,20.0,19,20,,19.0,56.4,3090,,136.0,258.0,2696,1034,,,57,,,C
16,2018-12-01,31,PR,45,18025,0,WILLIAMS FORK - CAMEO,20.0,21,21,,20.0,55.8,3159,,140.0,294.0,2725,1028,,,67,,,C
17,2018-11-01,30,PR,45,18025,0,WILLIAMS FORK - CAMEO,20.0,18,18,,20.0,54.7,3049,,138.0,232.0,2679,1028,,,70,,,C
18,2018-10-01,31,PR,45,18025,0,WILLIAMS FORK - CAMEO,18.0,22,20,,20.0,53.6,3380,3.0,147.0,331.0,2899,1010,,,75,,,C
19,2018-09-01,30,PR,45,18025,0,WILLIAMS FORK - CAMEO,15.0,6,3,,18.0,53.3,3230,3.0,140.0,279.0,2808,1019,,,79,,,C
20,2018-08-01,31,PR,45,18025,0,WILLIAMS FORK - CAMEO,11.0,13,9,,15.0,53.5,3570,4.0,151.0,275.0,3140,1024,,,101,,,C
21,2018-07-01,31,PR,45,18025,0,WILLIAMS FORK - CAMEO,18.0,12,19,,11.0,53.8,3778,4.0,162.0,289.0,3323,1025,,,113,,,C
22,2018-06-01,30,PR,45,18025,0,WILLIAMS FORK - CAMEO,18.0,15,15,,18.0,54.4,3644,3.0,150.0,367.0,3124,1014,,,91,,,C
23,2018-05-01,31,PR,45,18025,0,WILLIAMS FORK - CAMEO,14.0,15,11,,18.0,54.6,3839,4.0,154.0,358.0,3323,1015,,,108,,,C
24,2018-04-01,30,PR,45,18025,0,WILLIAMS FORK - CAMEO,21.0,29,36,,14.0,55.4,3657,4.0,150.0,344.0,3159,1013,,,127,,,C
25,2018-03-01,31,PR,45,18025,0,WILLIAMS FORK - CAMEO,16.0,20,15,,21.0,55.8,3869,4.0,162.0,408.0,3295,1014,,,99,,,C
26,2018-02-01,28,PR,45,18025,0,WILLIAMS FORK - CAMEO,14.0,17,15,,16.0,55.5,3466,3.0,146.0,365.0,2952,1013,,,81,,,C
27,2018-01-01,31,PR,45,18025,0,WILLIAMS FORK - CAMEO,16.0,22,24,,14.0,55.4,3895,4.0,160.0,397.0,3334,1015,,,100,,,C
28,2017-12-01,31,PR,45,18025,0,WILLIAMS FORK - CAMEO,22.0,27,33,,16.0,55.3,3934,3.0,155.0,411.0,3365,1013,,,100,,,C
29,2017-11-01,30,PR,45,18025,0,WILLIAMS FORK - CAMEO,22.0,19,19,,22.0,55.0,3825,4.0,143.0,375.0,3303,1013,,,92,,,C
30,2017-10-01,31,PR,45,18025,0,WILLIAMS FORK - CAMEO,15.0,16,9,,22.0,54.5,3961,4.0,145.0,386.0,3426,1014,,,88,,,C
