,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,30.0,PR,123,44380,1,NIOBRARA,74.0,774.0,779.0,-1.0,68.0,54.9,24961.0,,,,24961.0,1339.0,,,522.0,,,M
1,2020-03-01,31.0,PR,123,44380,1,NIOBRARA,60.0,861.0,847.0,,74.0,54.6,27403.0,,,,27403.0,1332.0,,,660.0,,,M
2,2020-02-01,29.0,PR,123,44380,1,NIOBRARA,81.0,919.0,941.0,1.0,60.0,55.8,28895.0,,,,28895.0,1332.0,,,760.0,,,M
3,2020-01-01,31.0,PR,123,44380,1,NIOBRARA,116.0,1364.0,1398.0,-1.0,81.0,54.0,36310.0,,,,36310.0,1332.0,,,1014.0,,,M
4,2019-12-01,26.0,PR,123,44380,1,NIOBRARA,81.0,1912.0,1877.0,,116.0,51.0,33209.0,,,,33209.0,1308.0,,,829.0,,,M
5,2019-11-01,11.0,PR,123,44380,1,NIOBRARA,33.0,959.0,911.0,,81.0,51.0,15837.0,,,,15837.0,1308.0,,,413.0,,,M
6,2019-10-01,13.0,PR,123,44380,1,NIOBRARA,54.0,587.0,608.0,,33.0,50.1,8936.0,,,,8936.0,1308.0,,,268.0,,,M
7,2019-09-01,30.0,PR,123,44380,1,NIOBRARA,74.0,1694.0,1714.0,,54.0,51.0,32466.0,,,,32466.0,1308.0,,,849.0,,,M
8,2019-08-01,24.0,PR,123,44380,1,NIOBRARA,67.0,2210.0,2203.0,,74.0,51.0,26878.0,,,,26878.0,1308.0,,,1156.0,,,M
9,2019-07-01,17.0,PR,123,44380,1,NIOBRARA,3.0,2049.0,1985.0,,67.0,51.0,19447.0,,,,19447.0,1290.0,,,857.0,,,M
10,2019-06-01,1.0,PR,123,44380,1,NIOBRARA,2.0,74.0,73.0,,3.0,52.9,8491.0,,,,8491.0,1307.0,,,30.0,,,M
11,2019-05-01,1.0,PR,123,44380,1,NIOBRARA,5.0,54.0,57.0,,2.0,49.3,8060.0,,,,8060.0,1307.0,,,22.0,,,M
12,2019-04-01,1.0,PR,123,44380,1,NIOBRARA,16.0,69.0,80.0,,5.0,50.7,,,,,,,,,29.0,,,M
13,2019-03-01,3.0,PR,123,44380,1,NIOBRARA,14.0,245.0,243.0,,16.0,49.1,10720.0,,,,10720.0,1307.0,,,173.0,,,M
14,2019-02-01,10.0,PR,123,44380,1,NIOBRARA,38.0,216.0,240.0,,14.0,46.1,2701.0,,,,2701.0,1308.0,,,209.0,,,M
15,2019-01-01,28.0,PR,123,44380,1,NIOBRARA,69.0,1383.0,1414.0,,38.0,45.5,34687.0,,,,34687.0,1308.0,,,2337.0,,,M
16,2018-12-01,31.0,PR,123,44380,1,NIOBRARA,94.0,2697.0,2722.0,,69.0,49.0,50844.0,,,,50844.0,1289.0,,,5275.0,,,M
17,2018-11-01,30.0,PR,123,44380,1,NIOBRARA,61.0,3215.0,3182.0,,94.0,46.0,35833.0,,,,35833.0,1289.0,,,13504.0,,,M
18,2018-10-01,31.0,PR,123,44380,1,NIOBRARA,129.0,2514.0,2582.0,,61.0,45.0,39918.0,,,,39918.0,1389.0,,,14661.0,,,M
19,2018-09-01,30.0,PR,123,44380,1,NIOBRARA,355.0,4197.0,4423.0,,129.0,49.0,39024.0,,,,39024.0,1000.0,,,14084.0,,,M
20,2018-08-01,31.0,PR,123,44380,1,NIOBRARA,145.0,3148.0,2938.0,,355.0,50.0,6739.0,,,,6739.0,1241.0,,,1533.0,,,M
21,2018-07-01,29.0,PR,123,44380,1,NIOBRARA,74.0,2396.0,2325.0,,145.0,51.0,13467.0,,,,13467.0,1241.0,,,248.0,,,M
22,2018-06-01,29.0,PR,123,44380,1,NIOBRARA,57.0,1839.0,1822.0,,74.0,51.0,5795.0,,,,5795.0,1332.0,,,222.0,,,M
23,2018-05-01,31.0,PR,123,44380,1,NIOBRARA,90.0,3158.0,3191.0,,57.0,51.1,21461.0,,,,21461.0,1254.0,,,823.0,,,M
24,2018-04-01,27.0,PR,123,44380,1,NIOBRARA,69.0,3991.0,3970.0,,90.0,51.1,32219.0,,,,32219.0,1289.0,,,1401.0,,,M
