,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,30.0,PR,125,9585,0,NIOBRARA,,,,,,,210.0,,16.0,,194.0,1000.0,,,,,,
1,2020-03-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,222.0,,16.0,,206.0,976.0,,,,,,
2,2020-02-01,29.0,PR,125,9585,0,NIOBRARA,,,,,,,212.0,,17.0,,195.0,1000.0,,,,,,
3,2020-01-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,238.0,,17.0,,221.0,1000.0,,,,,,
4,2019-12-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,248.0,,18.0,,230.0,980.0,,,,,,
5,2019-11-01,30.0,PR,125,9585,0,NIOBRARA,,,,,,,231.0,,17.0,,214.0,987.0,,,,,,
6,2019-10-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,246.0,,18.0,,228.0,1000.0,,,,,,
7,2019-09-01,30.0,PR,125,9585,0,NIOBRARA,,,,,,,236.0,,18.0,,218.0,1000.0,,,,,,
8,2019-08-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,244.0,,18.0,,226.0,1000.0,,,,,,
9,2019-07-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,250.0,,17.0,,233.0,1000.0,,,,,,
10,2019-06-01,30.0,PR,125,9585,0,NIOBRARA,,,,,,,252.0,,18.0,,234.0,998.0,,,,,,
11,2019-05-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,248.0,,18.0,,230.0,1000.0,,,,,,
12,2019-04-01,30.0,PR,125,9585,0,NIOBRARA,,,,,,,240.0,,18.0,,222.0,1000.0,,,,,,
13,2019-03-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,246.0,,18.0,,228.0,1000.0,,,,,,
14,2019-02-01,28.0,PR,125,9585,0,NIOBRARA,,,,,,,224.0,,16.0,,208.0,1000.0,,,,,,
15,2019-01-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,248.0,,18.0,,230.0,996.0,,,,,,
16,2018-12-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,240.0,,18.0,,222.0,1000.0,,,,,,
17,2018-11-01,30.0,PR,125,9585,0,NIOBRARA,,,,,,,240.0,,18.0,,222.0,999.0,,,,,,
18,2018-10-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,248.0,,18.0,,230.0,973.0,,,,,,
19,2018-09-01,30.0,PR,125,9585,0,NIOBRARA,,,,,,,240.0,,14.0,,226.0,983.0,,,,,,
20,2018-08-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,248.0,,14.0,,234.0,966.0,,,,,,
21,2018-07-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,248.0,,14.0,,234.0,997.0,,,,,,
22,2018-06-01,30.0,PR,125,9585,0,NIOBRARA,,,,,,,238.0,,14.0,,224.0,1000.0,,,,,,
23,2018-05-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,248.0,,14.0,,234.0,1000.0,,,,,,
24,2018-04-01,30.0,PR,125,9585,0,NIOBRARA,,,,,,,240.0,,14.0,,226.0,993.0,,,,,,
25,2018-03-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,248.0,,14.0,,234.0,999.0,,,,,,
26,2018-02-01,28.0,PR,125,9585,0,NIOBRARA,,,,,,,228.0,,14.0,,214.0,1000.0,,,,,,
27,2018-01-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,279.0,,16.0,,263.0,1000.0,,,,,,
28,2017-12-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,278.0,,16.0,,262.0,1000.0,,,,,,
29,2017-11-01,30.0,PR,125,9585,0,NIOBRARA,,,,,,,270.0,,16.0,,254.0,1001.0,,,,,,
30,2017-10-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,302.0,,18.0,,284.0,1000.0,,,,,,
31,2017-09-01,30.0,PR,125,9585,0,NIOBRARA,,,,,,,302.0,,18.0,,284.0,1001.0,,,,,,
32,2017-08-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,308.0,,18.0,,290.0,1001.0,,,,,,
33,2017-07-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,310.0,,18.0,,292.0,1000.0,,,,,,
34,2017-06-01,30.0,PR,125,9585,0,NIOBRARA,,,,,,,298.0,,18.0,,280.0,1001.0,,,,,,
35,2017-05-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,310.0,,18.0,,292.0,1001.0,,,,,,
36,2017-04-01,30.0,PR,125,9585,0,NIOBRARA,,,,,,,300.0,,18.0,,282.0,999.0,,,,,,
37,2017-03-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,310.0,,19.0,,291.0,1000.0,,,,,,
38,2017-02-01,28.0,PR,125,9585,0,NIOBRARA,,,,,,,280.0,,17.0,,263.0,999.0,,,,,,
39,2017-01-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,314.0,,19.0,,295.0,1001.0,,,,,,
40,2016-12-01,31.0,PR,125,9585,0,NIOBRARA,,,,,,,311.0,,,,311.0,1009.0,,,,,,
41,2016-11-01,30.0,PR,125,9585,0,NIOBRARA,,,,,,,322.0,,,,322.0,1009.0,,,,,,
