,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,30,PR,125,7131,0,NIOBRARA,,,,,,,511,,40.0,,471.0,1000.0,,,,,,
1,2020-03-01,31,PR,125,7131,0,NIOBRARA,,,,,,,540,,42.0,,498.0,1000.0,,,,,,
2,2020-02-01,29,PR,125,7131,0,NIOBRARA,,,,,,,483,,38.0,,445.0,1000.0,,,,,,
3,2020-01-01,31,PR,125,7131,0,NIOBRARA,,,,,,,521,,37.0,,484.0,1000.0,,,,,,
4,2019-12-01,31,PR,125,7131,0,NIOBRARA,,,,,,,529,,38.0,,491.0,1000.0,,,,,,
5,2019-11-01,30,PR,125,7131,0,NIOBRARA,,,,,,,524,,38.0,,486.0,1000.0,,,,,,
6,2019-10-01,31,PR,125,7131,0,NIOBRARA,,,,,,,552,,40.0,,512.0,1000.0,,,,,,
7,2019-09-01,30,PR,125,7131,0,NIOBRARA,,,,,,,441,,32.0,,409.0,1000.0,,,,,,
8,2019-08-01,31,PR,125,7131,0,NIOBRARA,,,,,,,469,,34.0,,435.0,1000.0,,,,,,
9,2019-07-01,31,PR,125,7131,0,NIOBRARA,,,,,,,361,,26.0,,335.0,1000.0,,,,,,
10,2019-06-01,30,PR,125,7131,0,NIOBRARA,,,,,,,480,,35.0,,445.0,1000.0,,,,,,
11,2019-05-01,31,PR,125,7131,0,NIOBRARA,,,,,,,588,,42.0,,546.0,1000.0,,,,,,
12,2019-04-01,30,PR,125,7131,0,NIOBRARA,,,,,,,572,,41.0,,531.0,1000.0,,,,,,
13,2019-03-01,31,PR,125,7131,0,NIOBRARA,,,,,,,576,,41.0,,535.0,1000.0,,,,,,
14,2019-02-01,28,PR,125,7131,0,NIOBRARA,,,,,,,521,,38.0,,483.0,1000.0,,,,,,
15,2019-01-01,31,PR,125,7131,0,NIOBRARA,,,,,,,581,,42.0,,539.0,1000.0,,,,,,
16,2018-12-01,31,PR,125,7131,0,NIOBRARA,,,,,,,569,,41.0,,528.0,1000.0,,,,,,
17,2018-11-01,30,PR,125,7131,0,NIOBRARA,,,,,,,570,,41.0,,529.0,1000.0,,,,,,
18,2018-10-01,31,PR,125,7131,0,NIOBRARA,,,,,,,605,,43.0,,562.0,1000.0,,,,,,
19,2018-09-01,30,PR,125,7131,0,NIOBRARA,,,,,,,466,,27.0,,439.0,1.0,,,,,,
20,2018-08-01,31,PR,125,7131,0,NIOBRARA,,,,,,,385,,22.0,,363.0,1000.0,,,,,,
21,2018-07-01,31,PR,125,7131,0,NIOBRARA,,,,,,,462,,27.0,,435.0,981.0,,,,,,
22,2018-06-01,30,PR,125,7131,0,NIOBRARA,,,,,,,518,,30.0,,488.0,998.0,,,,,,
23,2018-05-01,31,PR,125,7131,0,NIOBRARA,,,,,,,620,,36.0,,584.0,1000.0,,,,,,
24,2018-04-01,30,PR,125,7131,0,NIOBRARA,,,,,,,596,,34.0,,562.0,1000.0,,,,,,
25,2018-03-01,31,PR,125,7131,0,NIOBRARA,,,,,,,579,,33.0,,546.0,1002.0,,,,,,
26,2018-02-01,28,PR,125,7131,0,NIOBRARA,,,,,,,572,,33.0,,539.0,1000.0,,,,,,
27,2018-01-01,31,PR,125,7131,0,NIOBRARA,,,,,,,662,,38.0,,624.0,1002.0,,,,,,
28,2017-12-01,31,PR,125,7131,0,NIOBRARA,,,,,,,619,,36.0,,583.0,1002.0,,,,,,
29,2017-11-01,30,PR,125,7131,0,NIOBRARA,,,,,,,623,,36.0,,587.0,998.0,,,,,,
30,2017-10-01,31,PR,125,7131,0,NIOBRARA,,,,,,,650,,38.0,,612.0,987.0,,,,,,
31,2017-09-01,30,PR,125,7131,0,NIOBRARA,,,,,,,443,,26.0,,417.0,1000.0,,,,,,
32,2017-08-01,31,PR,125,7131,0,NIOBRARA,,,,,,,458,,27.0,,431.0,1001.0,,,,,,
33,2017-07-01,31,PR,125,7131,0,NIOBRARA,,,,,,,436,,25.0,,411.0,1000.0,,,,,,
34,2017-06-01,30,PR,125,7131,0,NIOBRARA,,,,,,,599,,36.0,,563.0,1000.0,,,,,,
35,2017-05-01,31,PR,125,7131,0,NIOBRARA,,,,,,,685,,41.0,,644.0,1000.0,,,,,,
36,2017-04-01,30,PR,125,7131,0,NIOBRARA,,,,,,,664,,41.0,,623.0,1000.0,,,,,,
37,2017-03-01,31,PR,125,7131,0,NIOBRARA,,,,,,,702,,44.0,,658.0,1000.0,,,,,,
38,2017-02-01,28,PR,125,7131,0,NIOBRARA,,,,,,,613,,38.0,,575.0,1000.0,,,,,,
39,2017-01-01,31,PR,125,7131,0,NIOBRARA,,,,,,,729,,45.0,,684.0,1002.0,,,,,,
40,2016-12-01,31,PR,125,7131,0,NIOBRARA,,,,,,,732,,45.0,,687.0,1000.0,,,,,,
41,2016-11-01,30,PR,125,7131,0,NIOBRARA,,,,,,,716,,,,716.0,1000.0,,,,,,
42,2016-10-01,31,PR,125,7131,0,NIOBRARA,,,,,,,716,,,,716.0,1000.0,,,,,,
43,2016-09-01,30,PR,125,7131,0,NIOBRARA,,,,,,,621,,23.0,,598.0,1000.0,,,,,,
44,2016-08-01,31,PR,125,7131,0,NIOBRARA,,,,,,,453,,,,453.0,1000.0,,,,,,
45,2016-07-01,31,PR,125,7131,0,NIOBRARA,,,,,,,658,,,,658.0,1000.0,,,,,,
46,2016-06-01,30,PR,125,7131,0,NIOBRARA,,,,,,,596,,,,596.0,1000.0,,,,,,
47,2016-05-01,31,PR,125,7131,0,NIOBRARA,,,,,,,712,,,,712.0,1000.0,,,,,,
48,2016-04-01,30,PR,125,7131,0,NIOBRARA,,,,,,,719,,1.0,,718.0,1000.0,,,,,,
49,2016-03-01,31,PR,125,7131,0,NIOBRARA,,,,,,,718,,,,718.0,999.0,,,,,,
50,2016-02-01,29,PR,125,7131,0,NIOBRARA,,,,,,,696,,35.0,,661.0,999.0,,,,,,
51,2016-01-01,31,PR,125,7131,0,NIOBRARA,,,,,,,731,,14.0,,717.0,999.0,,,,,,
52,2015-12-01,31,PR,125,7131,0,NIOBRARA,,,,,,,786,,11.0,,775.0,998.0,,,,,,
53,2015-11-01,30,PR,125,7131,0,NIOBRARA,,,,,,,708,,10.0,,698.0,997.0,,,,,,
54,2015-10-01,31,PR,125,7131,0,NIOBRARA,,,,,,,759,,4.0,,755.0,997.0,,,,,,
55,2015-09-01,29,PR,125,7131,0,NIOBRARA,,,,,,,530,,160.0,,370.0,997.0,,,,,,
