,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,30,PR,123,8659,0,SUSSEX-SHANNON,10.0,8.0,9.0,,9.0,43.0,87.0,,,,87.0,1744.0,,,4.0,,,C
1,2020-03-01,31,PR,123,8659,0,SUSSEX-SHANNON,11.0,8.0,8.0,-1.0,10.0,42.3,53.0,,,,53.0,1865.0,,,4.0,,,C
2,2020-02-01,29,PR,123,8659,0,SUSSEX-SHANNON,7.0,10.0,6.0,,11.0,44.1,77.0,,,,77.0,1503.0,,,3.0,,,C
3,2020-01-01,31,PR,123,8659,0,SUSSEX-SHANNON,9.0,10.0,12.0,,7.0,44.6,294.0,,,,294.0,1489.0,,,4.0,,,C
4,2019-12-01,31,PR,123,8659,0,SUSSEX-SHANNON,8.0,14.0,9.0,-4.0,9.0,42.9,344.0,,,,344.0,1492.0,,,6.0,,,C
5,2019-11-01,30,PR,123,8659,0,SUSSEX-SHANNON,11.0,16.0,17.0,-2.0,8.0,42.0,391.0,,,,391.0,1504.0,,,5.0,,,C
6,2019-10-01,31,PR,123,8659,0,SUSSEX-SHANNON,6.0,13.0,8.0,,11.0,42.1,454.0,,,,454.0,1503.0,,,6.0,,,C
7,2019-09-01,30,PR,123,8659,0,SUSSEX-SHANNON,13.0,16.0,17.0,-6.0,6.0,41.5,329.0,,,,329.0,1510.0,,,7.0,,,C
8,2019-08-01,31,PR,123,8659,0,SUSSEX-SHANNON,8.0,20.0,12.0,-3.0,13.0,42.6,446.0,,,,446.0,1511.0,,,5.0,,,C
9,2019-07-01,31,PR,123,8659,0,SUSSEX-SHANNON,9.0,13.0,14.0,,8.0,41.5,323.0,,,,323.0,1454.0,,,5.0,,,C
10,2019-06-01,30,PR,123,8659,0,SUSSEX-SHANNON,12.0,9.0,11.0,-1.0,9.0,41.9,333.0,,,,333.0,1503.0,,,5.0,,,C
11,2019-05-01,31,PR,123,8659,0,SUSSEX-SHANNON,10.0,12.0,10.0,,12.0,41.7,377.0,,,,377.0,1481.0,,,6.0,,,C
12,2019-04-01,30,PR,123,8659,0,SUSSEX-SHANNON,12.0,5.0,6.0,-1.0,10.0,42.9,387.0,,,,387.0,1481.0,,,3.0,,,C
13,2019-03-01,31,PR,123,8659,0,SUSSEX-SHANNON,8.0,11.0,7.0,,12.0,45.3,447.0,,,,447.0,1482.0,,,4.0,,,C
14,2019-02-01,28,PR,123,8659,0,SUSSEX-SHANNON,11.0,10.0,13.0,,8.0,45.6,385.0,,,,385.0,1455.0,,,4.0,,,C
