,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,30,PR,67,5331,0,MESAVERDE,,,,,,,1008,,13.0,,995,984,,,,,,
1,2020-03-01,31,PR,67,5331,0,MESAVERDE,,,,,,,1038,,20.0,,1018,964,,,,,,
2,2020-02-01,29,PR,67,5331,0,MESAVERDE,,,,,,,967,,17.0,,950,973,,,,,,
3,2020-01-01,31,PR,67,5331,0,MESAVERDE,,,,,,,1026,,19.0,,1007,966,,,,,,
4,2019-12-01,31,PR,67,5331,0,MESAVERDE,,,,,,,1030,,17.0,,1013,968,,,,,,
5,2019-11-01,30,PR,67,5331,0,MESAVERDE,,,,,,,995,,17.0,,978,966,,,,,,
6,2019-10-01,31,PR,67,5331,0,MESAVERDE,,,,,,,1032,,16.0,,1016,966,,,,,,
7,2019-09-01,30,PR,67,5331,0,MESAVERDE,,,,,,,1007,,14.0,,993,965,,,,,,
8,2019-08-01,31,PR,67,5331,0,MESAVERDE,,,,,,,1056,,13.0,,1043,969,,,,,,
9,2019-07-01,31,PR,67,5331,0,MESAVERDE,,,,,,,1064,,13.0,,1051,970,,,,,,
10,2019-06-01,30,PR,67,5331,0,MESAVERDE,,,,,,,1035,,13.0,,1022,968,,,,,,
11,2019-05-01,31,PR,67,5331,0,MESAVERDE,,,,,,,1072,,16.0,,1056,971,,,,,,
12,2019-04-01,30,PR,67,5331,0,MESAVERDE,,,,,,,1057,,16.0,,1041,967,,,,,,
13,2019-03-01,31,PR,67,5331,0,MESAVERDE,,,,,,,1080,,19.0,,1061,971,,,,,,
14,2019-02-01,28,PR,67,5331,0,MESAVERDE,,,,,,,936,,20.0,,916,970,,,,,,
15,2019-01-01,31,PR,67,5331,0,MESAVERDE,,,,,,,1035,,22.0,,1013,964,,,,,,
16,2018-12-01,31,PR,67,5331,0,MESAVERDE,,,,,,,1041,,20.0,,1021,966,,,,,,
17,2018-11-01,30,PR,67,5331,0,MESAVERDE,,,,,,,1012,,17.0,,995,966,,,,,,
18,2018-10-01,31,PR,67,5331,0,MESAVERDE,,,,,,,1050,,14.0,,1036,967,,,,,,
19,2018-09-01,30,PR,67,5331,0,MESAVERDE,,,,,,,1035,,11.0,,1024,964,,,,,,
20,2018-08-01,31,PR,67,5331,0,MESAVERDE,,,,,,,1065,,11.0,,1054,969,,,,,,
21,2018-07-01,31,PR,67,5331,0,MESAVERDE,,,,,,,1086,,11.0,,1075,973,,,,,,
22,2018-06-01,30,PR,67,5331,0,MESAVERDE,,,,,,,1057,,11.0,,1046,969,,,,,,
23,2018-05-01,31,PR,67,5331,0,MESAVERDE,,,,,,,1121,,11.0,,1110,961,,,,,,
24,2018-04-01,30,PR,67,5331,0,MESAVERDE,,,,,,,1133,,11.0,,1122,988,,,,,,
25,2018-03-01,31,PR,67,5331,0,MESAVERDE,,,,,,,1006,,11.0,,995,983,,,,,,
26,2018-02-01,28,PR,67,5331,0,MESAVERDE,,,,,,,999,,10.0,,989,990,,,,,,
27,2018-01-01,9,PR,67,5331,0,MESAVERDE,,,,,,,1037,,1.0,,1036,990,,,,,,
28,2017-12-01,31,PR,67,5331,0,MESAVERDE,,,,,,,813,,3.0,,810,990,,,,,,
29,2017-11-01,30,PR,67,5331,0,MESAVERDE,,,,,,,875,,3.0,,872,990,,,,,,
30,2017-10-01,31,PR,67,5331,0,MESAVERDE,,,,,,,987,,3.0,,984,990,,,,,,
31,2017-09-01,30,PR,67,5331,0,MESAVERDE,,,,,,,977,,11.0,,966,990,,,,,,
32,2017-08-01,31,PR,67,5331,0,MESAVERDE,,,,,,,1024,,4.0,,1020,986,,,,,,
33,2017-07-01,31,PR,67,5331,0,MESAVERDE,,,,,,,1035,,4.0,,1031,986,,,,,,
34,2017-06-01,30,PR,67,5331,0,MESAVERDE,,,,,,,1002,,11.0,,991,986,,,,,,
35,2017-05-01,31,PR,67,5331,0,MESAVERDE,,,,,,,1000,,4.0,,996,986,,,,,,
36,2017-04-01,30,PR,67,5331,0,MESAVERDE,,,,,,,925,,4.0,,921,986,,,,,,
