,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-03-01,31,PR,123,46110,0,NIOBRARA,7.0,1455.0,1459.0,,3.0,42.5,13211.0,,29.0,,13182.0,1309.0,,,179.0,,,M
1,2020-02-01,29,PR,123,46110,0,NIOBRARA,5.0,1604.0,1602.0,,7.0,44.8,12602.0,,28.0,,12574.0,1305.0,,,190.0,,,M
2,2020-01-01,31,PR,123,46110,0,NIOBRARA,4.0,1865.0,1864.0,,5.0,46.6,14205.0,,30.0,,14175.0,1307.0,,,238.0,,,M
3,2019-12-01,31,PR,123,46110,0,NIOBRARA,1.0,2100.0,2097.0,,4.0,44.3,15242.0,,29.0,,15213.0,1312.0,,,287.0,,,M
4,2019-11-01,30,PR,123,46110,0,NIOBRARA,3.0,2521.0,2523.0,,1.0,43.7,15666.0,,28.0,,15638.0,1308.0,,,369.0,,,M
5,2019-10-01,31,PR,123,46110,0,NIOBRARA,3.0,2990.0,2989.0,-1.0,3.0,43.3,16849.0,,29.0,,16820.0,1321.0,,,498.0,,,M
6,2019-09-01,30,PR,123,46110,0,NIOBRARA,4.0,3729.0,3730.0,,3.0,43.0,19335.0,,28.0,,19307.0,1323.0,,,704.0,,,M
7,2019-08-01,31,PR,123,46110,0,NIOBRARA,,5110.0,5106.0,,4.0,43.6,22335.0,,30.0,,22305.0,1340.0,,,1152.0,,,M
8,2019-07-01,31,PR,123,46110,0,NIOBRARA,,7744.0,7744.0,,,42.0,21906.0,,29.0,,21877.0,1412.0,,,2020.0,,,M
9,2019-06-01,30,PR,123,46110,0,NIOBRARA,,8915.0,8915.0,,,42.2,11975.0,,28.0,,11947.0,1462.0,,,2863.0,,,M
10,2019-05-01,30,PR,123,46110,0,NIOBRARA,,6435.0,6435.0,,,42.0,7717.0,,28.0,,7689.0,1478.0,,,4648.0,,,M
11,2019-04-01,19,PR,123,46110,0,NIOBRARA,,1647.0,1647.0,,,41.9,1394.0,,,,1394.0,1498.0,,,3461.0,,,M
12,2019-03-01,0,WO,123,46110,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
13,2019-02-01,0,WO,123,46110,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
14,2019-01-01,0,WO,123,46110,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
15,2018-12-01,0,WO,123,46110,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
16,2018-11-01,0,WO,123,46110,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
17,2018-10-01,0,WO,123,46110,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
18,2018-09-01,0,WO,123,46110,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
19,2018-08-01,0,WO,123,46110,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
20,2018-07-01,0,WO,123,46110,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
21,2018-06-01,0,WO,123,46110,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
22,2018-05-01,0,WO,123,46110,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
23,2018-04-01,0,WO,123,46110,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
24,2018-03-01,0,WO,123,46110,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
25,2018-02-01,0,WO,123,46110,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
