,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,30.0,PR,45,13842,0,WILLIAMS FORK,1.0,7.0,6.0,,2.0,52.6,1805.0,,,,1805.0,1052.0,,,279.0,,,C
1,2020-03-01,31.0,PR,45,13842,0,WILLIAMS FORK,1.0,3.0,3.0,,1.0,51.9,1877.0,,,,1877.0,1052.0,,,301.0,,,C
2,2020-02-01,29.0,PR,45,13842,0,WILLIAMS FORK,1.0,5.0,5.0,,1.0,52.4,1791.0,,,,1791.0,1052.0,,,313.0,,,C
3,2020-01-01,31.0,PR,45,13842,0,WILLIAMS FORK,1.0,5.0,5.0,,1.0,52.3,2056.0,,,,2056.0,1077.0,,,326.0,,,C
4,2019-12-01,31.0,PR,45,13842,0,WILLIAMS FORK,1.0,11.0,11.0,,1.0,51.6,1984.0,,,,1984.0,1077.0,,,236.0,,,C
5,2019-11-01,30.0,PR,45,13842,0,WILLIAMS FORK,1.0,5.0,5.0,,1.0,51.7,2003.0,,,,2003.0,1077.0,,,243.0,,,C
6,2019-10-01,31.0,PR,45,13842,0,WILLIAMS FORK,1.0,5.0,5.0,,1.0,51.0,2080.0,,,,2080.0,1077.0,,,253.0,,,C
7,2019-09-01,30.0,PR,45,13842,0,WILLIAMS FORK,1.0,4.0,4.0,,1.0,51.0,2033.0,,,,2033.0,1077.0,,,302.0,,,C
8,2019-08-01,31.0,PR,45,13842,0,WILLIAMS FORK,1.0,3.0,3.0,,1.0,51.3,2095.0,1.0,,,2094.0,1077.0,,,321.0,,,C
9,2019-07-01,31.0,PR,45,13842,0,WILLIAMS FORK,1.0,4.0,4.0,,1.0,52.2,2055.0,,,,2055.0,1065.0,,,254.0,,,C
10,2019-06-01,30.0,PR,45,13842,0,WILLIAMS FORK,2.0,3.0,4.0,,1.0,52.5,1969.0,,,,1969.0,1065.0,,,222.0,,,C
11,2019-05-01,31.0,PR,45,13842,0,WILLIAMS FORK,2.0,4.0,4.0,,2.0,52.6,1947.0,,,,1947.0,1065.0,,,275.0,,,C
12,2019-04-01,29.0,PR,45,13842,0,WILLIAMS FORK,2.0,5.0,5.0,,2.0,53.6,1908.0,,,,1908.0,1065.0,,,303.0,,,C
13,2019-03-01,31.0,PR,45,13842,0,WILLIAMS FORK,1.0,6.0,5.0,,2.0,54.5,1934.0,,,,1934.0,1065.0,,,198.0,,,C
14,2019-02-01,28.0,PR,45,13842,0,WILLIAMS FORK,2.0,5.0,6.0,,1.0,53.9,1777.0,,,,1777.0,1065.0,,,162.0,,,C
15,2019-01-01,31.0,PR,45,13842,0,WILLIAMS FORK,2.0,7.0,7.0,,2.0,53.8,1978.0,,,,1978.0,1068.0,,,188.0,,,C
16,2018-12-01,31.0,PR,45,13842,0,WILLIAMS FORK,1.0,9.0,8.0,,2.0,53.2,2017.0,,,,2017.0,1068.0,,,223.0,,,C
17,2018-11-01,30.0,PR,45,13842,0,WILLIAMS FORK,1.0,4.0,4.0,,1.0,53.6,1992.0,,,,1992.0,1068.0,,,230.0,,,C
18,2018-10-01,31.0,PR,45,13842,0,WILLIAMS FORK,1.0,6.0,6.0,,1.0,52.8,2071.0,,,,2071.0,1068.0,,,231.0,,,C
19,2018-09-01,30.0,PR,45,13842,0,WILLIAMS FORK,2.0,4.0,5.0,,1.0,52.5,2129.0,,,,2129.0,1068.0,,,268.0,,,C
