,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,0,SI,123,34791,0,NIOBRARA,45.0,,,,45,,,,,,,,,,,,,
1,2020-03-01,0,SI,123,34791,0,NIOBRARA,45.0,,,,45,,,,,,,,,,,,,
2,2020-02-01,0,SI,123,34791,0,NIOBRARA,45.0,,,,45,,,,,,,,,,,,,
3,2020-01-01,0,SI,123,34791,0,NIOBRARA,48.0,,,-3.0,45,,,,,,,,,,,,,
4,2019-12-01,0,SI,123,34791,0,NIOBRARA,48.0,,,,48,,,,,,,,,,,,,
5,2019-11-01,0,SI,123,34791,0,NIOBRARA,48.0,,,,48,,,,,,,,,,,,,
6,2019-10-01,0,SI,123,34791,0,NIOBRARA,48.0,,,,48,,,,,,,,,,,,,
7,2019-09-01,0,SI,123,34791,0,NIOBRARA,48.0,,,,48,,,,,,,,,,,,,
8,2019-08-01,0,SI,123,34791,0,NIOBRARA,48.0,,,,48,,,,,,,,,,,,,
9,2019-07-01,0,SI,123,34791,0,NIOBRARA,48.0,,,,48,,,,,,,,,,,,,
10,2019-06-01,30,PR,123,34791,0,NIOBRARA,63.0,,15.0,,48,40.4,,,,,,,,,182.0,,,C
11,2019-05-01,0,SI,123,34791,0,NIOBRARA,63.0,,,,63,,,,,,,,,,,,,
12,2019-04-01,0,SI,123,34791,0,NIOBRARA,63.0,,,,63,,,,,,,,,,,,,
13,2019-03-01,31,PR,123,34791,0,NIOBRARA,219.0,,137.0,-19.0,63,38.6,,,,,,,,,24.0,,,C
14,2019-02-01,0,SI,123,34791,0,NIOBRARA,219.0,,,,219,,,,,,,,,,,,,
15,2019-01-01,0,SI,123,34791,0,NIOBRARA,219.0,,,,219,,,,,,,,,,,,,
16,2018-12-01,31,PR,123,34791,0,NIOBRARA,266.0,139.0,186.0,,219,38.2,,,,,,,,,,,,
17,2018-11-01,1,PR,123,34791,0,NIOBRARA,265.0,1.0,,,266,,,,,,,,,,,,,
18,2018-10-01,0,SI,123,34791,0,NIOBRARA,268.0,,,-3.0,265,,,,,,,,,,,,,
19,2018-09-01,4,PR,123,34791,0,NIOBRARA,440.0,37.0,209.0,,268,39.9,70.0,,,,70.0,1716.0,,,362.0,,,C
20,2018-08-01,31,PR,123,34791,0,NIOBRARA,271.0,757.0,588.0,,440,40.8,1106.0,,,,1106.0,1552.0,,,1843.0,,,C
21,2018-07-01,31,PR,123,34791,0,NIOBRARA,435.0,230.0,394.0,,271,40.1,38.0,,,,38.0,1290.0,,,175.0,,,C
22,2018-06-01,30,PR,123,34791,0,NIOBRARA,272.0,341.0,178.0,,435,40.4,23.0,,,,23.0,1292.0,,,140.0,,,C
23,2018-05-01,31,PR,123,34791,0,NIOBRARA,234.0,527.0,489.0,,272,42.0,523.0,,,,523.0,1607.0,,,213.0,,,C
24,2018-04-01,9,PR,123,34791,0,NIOBRARA,180.0,54.0,,,234,,12.0,,,,12.0,1291.0,,,36.0,,,C
25,2018-03-01,1,PR,123,34791,0,NIOBRARA,179.0,1.0,,,180,,,,,,,,,,,,,
26,2018-02-01,0,SI,123,34791,0,NIOBRARA,179.0,,,,179,,,,,,,,,,,,,
27,2018-01-01,1,PR,123,34791,0,NIOBRARA,179.0,,,,179,,49.0,,,,49.0,1716.0,,,11.0,,,C
28,2017-12-01,1,PR,123,34791,0,NIOBRARA,165.0,14.0,,,179,,204.0,,,,204.0,1290.0,,,1.0,,,C
29,2017-11-01,1,PR,123,34791,0,NIOBRARA,156.0,9.0,,,165,,51.0,,,,51.0,1286.0,,,,,,
30,2017-10-01,1,PR,123,34791,0,NIOBRARA,150.0,6.0,,,156,,48.0,,,,48.0,1285.0,,,,,,
31,2017-09-01,27,PR,123,34791,0,NIOBRARA,297.0,1269.0,1416.0,,150,40.9,1602.0,,,,1602.0,1291.0,,,494.0,,,I
32,2017-08-01,31,PR,123,34791,0,NIOBRARA,268.0,2027.0,1998.0,,297,40.5,2796.0,,,,2796.0,1291.0,,,1183.0,,,I
33,2017-07-01,31,PR,123,34791,0,NIOBRARA,459.0,1662.0,1853.0,,268,41.6,2144.0,,,,2144.0,1291.0,,,857.0,,,I
34,2017-06-01,30,PR,123,34791,0,NIOBRARA,330.0,1709.0,1580.0,,459,41.1,4791.0,,,,4791.0,1291.0,,,1144.0,,,I
35,2017-05-01,31,PR,123,34791,0,NIOBRARA,320.0,1821.0,1811.0,,330,41.7,2978.0,,,,2978.0,1382.0,,,1321.0,,,I
36,2017-04-01,30,PR,123,34791,0,NIOBRARA,350.0,1841.0,1871.0,,320,40.9,2210.0,,,,2210.0,1382.0,,,1548.0,,,I
37,2017-03-01,31,PR,123,34791,0,NIOBRARA,353.0,1632.0,1635.0,,350,41.1,3038.0,,,,3038.0,1384.0,,,1954.0,,,I
38,2017-02-01,19,PR,123,34791,0,NIOBRARA,80.0,974.0,701.0,,353,41.7,2976.0,,,,2976.0,1386.0,,,947.0,,,I
39,2017-01-01,1,PR,123,34791,0,NIOBRARA,80.0,,,,80,,,,,,,,,,,,,
40,2016-12-01,1,PR,123,34791,0,NIOBRARA,78.0,2.0,,,80,,,,,,,,,,,,,
41,2016-11-01,19,PR,123,34791,0,NIOBRARA,125.0,229.0,276.0,,78,36.8,32.0,,,,32.0,1382.0,,,678.0,,,I
42,2016-10-01,1,PR,123,34791,0,NIOBRARA,177.0,,31.0,-21.0,125,38.5,,,,,,,,,486.0,,,I
43,2016-09-01,1,PR,123,34791,0,NIOBRARA,260.0,,68.0,-15.0,177,49.1,,,,,,,,,171.0,,,I
44,2016-08-01,4,PR,123,34791,0,NIOBRARA,293.0,,,-33.0,260,,,,,,,,,,274.0,,,I
45,2016-07-01,1,PR,123,34791,0,NIOBRARA,278.0,15.0,,,293,,,,,,,,,,415.0,,,I
46,2016-06-01,1,PR,123,34791,0,NIOBRARA,297.0,,,-19.0,278,,,,,,,,,,,,,
47,2016-05-01,23,PR,123,34791,0,NIOBRARA,469.0,1497.0,1669.0,,297,41.7,10536.0,,,,10536.0,1334.0,,,192.0,,,I
48,2016-04-01,30,PR,123,34791,0,NIOBRARA,385.0,2787.0,2703.0,,469,41.6,18256.0,,,,18256.0,1334.0,,,374.0,,,I
49,2016-03-01,28,PR,123,34791,0,NIOBRARA,559.0,2524.0,2698.0,,385,41.8,17196.0,,,,17196.0,1334.0,,,354.0,,,I
50,2016-02-01,28,PR,123,34791,0,NIOBRARA,483.0,2456.0,2380.0,,559,42.6,15807.0,,,,15807.0,1276.0,,,336.0,,,I
