,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,21.0,PR,123,29400,0,NIOBRARA-CODELL,42.0,42.0,35.0,,49.0,46.2,289.0,,,,289.0,1292.0,,,,,,
1,2020-03-01,31.0,PR,123,29400,0,NIOBRARA-CODELL,37.0,19.0,14.0,,42.0,47.3,306.0,,,,306.0,1291.0,,,12.0,,,I
2,2020-02-01,17.0,PR,123,29400,0,NIOBRARA-CODELL,,39.0,2.0,,37.0,47.7,173.0,,,,173.0,1291.0,,,,,,
3,2020-01-01,0.0,SI,123,29400,0,NIOBRARA-CODELL,18.0,,18.0,,,48.5,,,,,,,,,,,,
4,2019-12-01,12.0,PR,123,29400,0,NIOBRARA-CODELL,55.0,26.0,63.0,,18.0,48.4,171.0,,,,171.0,1291.0,,,,,,
5,2019-11-01,30.0,PR,123,29400,0,NIOBRARA-CODELL,78.0,30.0,53.0,,55.0,47.1,385.0,,,,385.0,1291.0,,,,,,
6,2019-10-01,20.0,PR,123,29400,0,NIOBRARA-CODELL,59.0,75.0,56.0,,78.0,43.3,151.0,,,,151.0,1291.0,,,7.0,,,I
7,2019-09-01,29.0,PR,123,29400,0,NIOBRARA-CODELL,41.0,47.0,29.0,,59.0,45.6,141.0,,,,141.0,1291.0,,,,,,
8,2019-08-01,31.0,PR,123,29400,0,NIOBRARA-CODELL,82.0,56.0,97.0,,41.0,44.5,191.0,,,,191.0,1291.0,,,9.0,,,I
9,2019-07-01,28.0,PR,123,29400,0,NIOBRARA-CODELL,69.0,42.0,29.0,,82.0,43.1,155.0,,,,155.0,1291.0,,,,,,
10,2019-06-01,27.0,PR,123,29400,0,NIOBRARA-CODELL,41.0,70.0,42.0,,69.0,49.9,152.0,,,,152.0,1291.0,,,,,,
11,2019-05-01,27.0,PR,123,29400,0,NIOBRARA-CODELL,16.0,72.0,47.0,,41.0,45.0,158.0,,,,158.0,1291.0,,,,,,
12,2019-04-01,23.0,PR,123,29400,0,NIOBRARA-CODELL,27.0,19.0,30.0,,16.0,45.5,49.0,,,,49.0,1291.0,,,,,,
13,2019-03-01,14.0,PR,123,29400,0,NIOBRARA-CODELL,68.0,6.0,47.0,,27.0,48.1,9.0,,,,9.0,1292.0,,,,,,
14,2019-02-01,28.0,PR,123,29400,0,NIOBRARA-CODELL,43.0,25.0,,,68.0,,24.0,,,,24.0,1291.0,,,6.0,,,I
