,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,30.0,PR,103,11489,0,CORCORAN,1.0,3.0,1.0,,3.0,53.52,335.0,,2.0,,333.0,1063.0,,,22.0,,,C
1,2020-04-01,30.0,PR,103,11489,0,NOT COMPLETED,6.0,23.0,5.0,-1.0,23.0,53.52,2782.0,,14.0,,2768.0,1063.0,,,184.0,,,C
2,2020-04-01,30.0,PR,103,11489,0,SEGO,1.0,5.0,1.0,,5.0,53.52,563.0,,3.0,,560.0,1063.0,,,37.0,,,C
3,2020-03-01,31.0,PR,103,11489,0,SEGO,4.0,2.0,5.0,,1.0,52.54,586.0,,3.0,,583.0,1063.0,,,38.0,,,C
4,2020-03-01,31.0,PR,103,11489,0,NOT COMPLETED,20.0,9.0,23.0,,6.0,52.54,2895.0,,14.0,,2881.0,1063.0,,,187.0,,,C
5,2020-03-01,31.0,PR,103,11489,0,CORCORAN,2.0,1.0,3.0,1.0,1.0,52.54,349.0,,2.0,,347.0,1063.0,,,22.0,,,C
6,2020-02-01,29.0,PR,103,11489,0,CORCORAN,1.0,2.0,,-1.0,2.0,,322.0,,2.0,,320.0,1063.0,,,21.0,,,C
7,2020-02-01,29.0,PR,103,11489,0,NOT COMPLETED,5.0,19.0,3.0,-1.0,20.0,54.22,2673.0,,13.0,,2660.0,1063.0,,,178.0,,,C
8,2020-02-01,29.0,PR,103,11489,0,SEGO,1.0,4.0,1.0,,4.0,54.22,541.0,,3.0,,538.0,1063.0,,,36.0,,,C
9,2020-01-01,31.0,PR,103,11489,0,SEGO,4.0,1.0,5.0,1.0,1.0,52.77,589.0,,3.0,,586.0,1063.0,,,38.0,,,C
10,2020-01-01,31.0,PR,103,11489,0,NOT COMPLETED,20.0,7.0,23.0,1.0,5.0,52.77,2907.0,,14.0,,2893.0,1063.0,,,189.0,,,C
11,2020-01-01,31.0,PR,103,11489,0,CORCORAN,2.0,1.0,3.0,1.0,1.0,52.77,350.0,,2.0,,348.0,1063.0,,,23.0,,,C
12,2019-12-01,31.0,PR,103,11489,0,CORCORAN,1.0,2.0,,-1.0,2.0,,358.0,,2.0,,356.0,1063.0,,,21.0,,,C
