,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,30.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,848.0,,37.0,,811.0,1126.0,,,15.0,,,M
1,2020-03-01,31.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,905.0,,38.0,,867.0,1140.0,,,15.0,,,M
2,2020-02-01,29.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,855.0,,37.0,,818.0,1140.0,,,16.0,,,M
3,2020-01-01,31.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,899.0,,38.0,,861.0,1145.0,,,13.0,,,M
4,2019-12-01,31.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,858.0,,37.0,,821.0,1139.0,,,17.0,,,M
5,2019-11-01,30.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,843.0,,37.0,,806.0,1139.0,,,15.0,,,M
6,2019-10-01,31.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,882.0,,37.0,,845.0,1134.0,,,17.0,,,M
7,2019-09-01,30.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,818.0,,35.0,,783.0,1142.0,,,13.0,,,M
8,2019-08-01,31.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,894.0,,38.0,,856.0,1144.0,,,9.0,,,M
9,2019-07-01,31.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,904.0,,38.0,,866.0,1147.0,,,,,,
10,2019-06-01,30.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,854.0,,36.0,,818.0,1142.0,,,,,,
11,2019-05-01,31.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,911.0,,38.0,,873.0,1142.0,,,,,,
12,2019-04-01,30.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,866.0,,37.0,,829.0,1144.0,,,,,,
13,2019-03-01,31.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,922.0,,40.0,,882.0,1135.0,,,,,,
14,2019-02-01,28.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,783.0,,34.0,,749.0,1134.0,,,,,,
15,2019-01-01,31.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,909.0,,38.0,,871.0,1138.0,,,,,,
16,2018-12-01,31.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,920.0,,39.0,,881.0,1139.0,,,,,,
17,2018-11-01,30.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,900.0,,38.0,,862.0,1145.0,,,,,,
18,2018-10-01,31.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,915.0,,39.0,,876.0,1145.0,,,,,,
19,2018-09-01,30.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,845.0,,34.0,,811.0,1146.0,,,3.0,,,M
20,2018-08-01,30.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,800.0,,32.0,,768.0,1150.0,,,11.0,,,M
21,2018-07-01,31.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,823.0,,34.0,,789.0,1151.0,,,12.0,,,M
22,2018-06-01,30.0,PR,45,7795,0,WILLIAMS FORK,,,,,,,1035.0,,39.0,,996.0,1150.0,,,10.0,,,M
