,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,0.0,SI,17,7392,0,SPERGEN,42.0,,36.0,,6.0,39.2,,,,,,,,,,,,
1,2020-03-01,31.0,PR,17,7392,0,SPERGEN,22.0,88.0,68.0,,42.0,38.9,,,,,,,,,13950.0,,,M
2,2020-02-01,29.0,PR,17,7392,0,SPERGEN,29.0,83.0,90.0,,22.0,39.5,,,,,,,,,13050.0,,,M
3,2020-01-01,31.0,PR,17,7392,0,SPERGEN,64.0,87.0,122.0,,29.0,39.3,,,,,,,,,13950.0,,,M
4,2019-12-01,31.0,PR,17,7392,0,SPERGEN,29.0,117.0,82.0,,64.0,39.2,,,,,,,,,13950.0,,,M
5,2019-11-01,30.0,PR,17,7392,0,SPERGEN,29.0,83.0,83.0,,29.0,39.2,,,,,,,,,13650.0,,,M
6,2019-10-01,31.0,PR,17,7392,0,SPERGEN,24.0,86.0,81.0,,29.0,38.1,,,,,,,,,13950.0,,,M
7,2019-09-01,30.0,PR,17,7392,0,SPERGEN,47.0,79.0,102.0,,24.0,39.0,,,,,,,,,13444.0,,,M
8,2019-08-01,31.0,PR,17,7392,0,SPERGEN,32.0,80.0,65.0,,47.0,38.8,,,,,,,,,13350.0,,,M
9,2019-07-01,31.0,PR,17,7392,0,SPERGEN,18.0,77.0,63.0,,32.0,39.0,,,,,,,,,10072.0,,,M
10,2019-06-01,30.0,PR,17,7392,0,SPERGEN,12.0,81.0,75.0,,18.0,38.8,,,,,,,,,9900.0,,,M
11,2019-05-01,2.0,PR,17,7392,0,SPERGEN,19.0,5.0,12.0,,12.0,39.0,,,,,,,,,650.0,,,M
12,2019-04-01,23.0,PR,17,7392,0,SPERGEN,28.0,58.0,67.0,,19.0,39.2,,,,,,,,,7475.0,,,M
13,2019-03-01,31.0,PR,17,7392,0,SPERGEN,60.0,73.0,105.0,,28.0,39.2,,,,,,,,,9845.0,,,M
14,2019-02-01,26.0,PR,17,7392,0,SPERGEN,38.0,89.0,67.0,,60.0,39.0,,,,,,,,,8450.0,,,M
15,2019-01-01,31.0,PR,17,7392,0,SPERGEN,20.0,86.0,68.0,,38.0,38.9,,,,,,,,,10075.0,,,M
16,2018-12-01,31.0,PR,17,7392,0,SPERGEN,42.0,93.0,115.0,,20.0,38.7,,,,,,,,,10075.0,,,M
17,2018-11-01,30.0,PR,17,7392,0,SPERGEN,65.0,93.0,116.0,,42.0,38.9,,,,,,,,,10050.0,,,M
18,2018-10-01,31.0,PR,17,7392,0,SPERGEN,34.0,114.0,83.0,,65.0,39.0,,,,,,,,,10792.0,,,M
19,2018-09-01,30.0,PR,17,7392,0,SPERGEN,44.0,117.0,127.0,,34.0,38.9,,,,,,,,,10106.0,,,M
20,2018-08-01,31.0,PR,17,7392,0,SPERGEN,29.0,133.0,118.0,,44.0,39.1,,,,,,,,,10777.0,,,M
21,2018-07-01,31.0,PR,17,7392,0,SPERGEN,56.0,133.0,160.0,,29.0,38.9,,,,,,,,,10540.0,,,M
22,2018-06-01,30.0,PR,17,7392,0,SPERGEN,18.0,132.0,94.0,,56.0,37.6,,,,,,,,,10500.0,,,M
