,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2012-10-01,,SI,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
1,2012-09-01,,SI,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
2,2012-08-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
3,2012-07-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
4,2012-06-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
5,2012-05-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
6,2012-04-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
7,2012-03-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
8,2012-02-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
9,2012-01-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
10,2011-12-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
11,2011-11-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
12,2011-10-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
13,2011-09-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
14,2011-08-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
15,2011-07-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
16,2011-06-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
17,2011-05-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
18,2011-04-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
19,2011-03-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
20,2011-02-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
21,2011-01-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
22,2010-12-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
23,2010-11-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
24,2010-10-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
25,2010-09-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
26,2010-08-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
27,2010-07-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
28,2010-06-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
29,2010-05-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
30,2010-04-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
31,2010-03-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
32,2010-02-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
33,2010-01-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
34,2009-12-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
35,2009-11-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
36,2009-10-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
37,2009-09-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
38,2009-08-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
39,2009-07-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
40,2009-06-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
41,2009-05-01,,WO,45,10780,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
