,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2018-11-01,0.0,PA,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
1,2018-10-01,0.0,PA,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
2,2018-09-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
3,2018-08-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
4,2018-07-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
5,2018-06-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
6,2018-05-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
7,2018-04-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
8,2018-03-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
9,2018-02-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
10,2018-01-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
11,2017-12-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
12,2017-11-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
13,2017-10-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
14,2017-09-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
15,2017-08-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
16,2017-07-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
17,2017-06-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
18,2017-05-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,4.0,,4.0,,,51.8,,,,,,,,,,,,
19,2017-04-01,26.0,PR,123,21627,0,NIOBRARA-CODELL,4.0,37.0,37.0,,4.0,46.9,328.0,,25.0,,303.0,1671.0,,,,,,
20,2017-03-01,31.0,PR,123,21627,0,NIOBRARA-CODELL,4.0,59.0,58.0,-1.0,4.0,47.5,490.0,,30.0,,460.0,1560.0,,,,,,
21,2017-02-01,28.0,PR,123,21627,0,NIOBRARA-CODELL,5.0,48.0,49.0,,4.0,48.5,441.0,,27.0,,414.0,1560.0,0.0,0.0,,0.0,0.0,
22,2017-01-01,31.0,PR,123,21627,0,NIOBRARA-CODELL,5.0,56.0,56.0,,5.0,50.4,507.0,,30.0,,477.0,1560.0,0.0,0.0,,0.0,0.0,
23,2016-12-01,31.0,PR,123,21627,0,NIOBRARA-CODELL,5.0,61.0,61.0,,5.0,54.7,555.0,,30.0,,525.0,1560.0,,,,,,
24,2016-11-01,30.0,PR,123,21627,0,NIOBRARA-CODELL,6.0,67.0,67.0,-1.0,5.0,46.6,592.0,,29.0,,563.0,1560.0,,,,,,
25,2016-10-01,31.0,PR,123,21627,0,NIOBRARA-CODELL,7.0,84.0,85.0,,6.0,49.8,661.0,,30.0,,631.0,1560.0,,,12.0,,,M
26,2016-09-01,27.0,PR,123,21627,0,NIOBRARA-CODELL,6.0,112.0,111.0,,7.0,52.2,659.0,,25.0,,634.0,1560.0,0.0,0.0,32.0,0.0,0.0,M
27,2016-08-01,25.0,PR,123,21627,0,NIOBRARA-CODELL,,65.0,59.0,,6.0,51.4,697.0,,24.0,,673.0,1560.0,0.0,0.0,88.0,0.0,0.0,M
28,2016-07-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,
29,2016-06-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,0.0,0.0,,,0.0,
30,2016-05-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,
31,2016-04-01,30.0,PR,123,21627,0,NIOBRARA-CODELL,5.0,,5.0,,,45.5,9.0,,,,9.0,1560.0,0.0,0.0,6.0,0.0,0.0,M
32,2016-03-01,31.0,PR,123,21627,0,NIOBRARA-CODELL,7.0,52.0,54.0,,5.0,51.3,520.0,,28.0,,492.0,1560.0,0.0,0.0,,0.0,0.0,
33,2016-02-01,29.0,PR,123,21627,0,NIOBRARA-CODELL,8.0,70.0,71.0,,7.0,52.0,565.0,,28.0,,537.0,1661.0,0.0,0.0,11.0,0.0,0.0,M
34,2016-01-01,31.0,PR,123,21627,0,NIOBRARA-CODELL,9.0,88.0,90.0,1.0,8.0,47.7,608.0,,30.0,,578.0,1661.0,0.0,0.0,10.0,0.0,0.0,M
35,2015-12-01,31.0,PR,123,21627,0,NIOBRARA-CODELL,2.0,118.0,111.0,,9.0,47.8,656.0,,30.0,,626.0,1661.0,0.0,0.0,14.0,0.0,0.0,M
36,2015-11-01,18.0,PR,123,21627,0,NIOBRARA-CODELL,8.0,26.0,31.0,-1.0,2.0,50.0,346.0,,15.0,,331.0,1661.0,0.0,0.0,,0.0,0.0,
37,2015-10-01,31.0,PR,123,21627,0,NIOBRARA-CODELL,7.0,120.0,119.0,,8.0,50.1,669.0,,30.0,,639.0,1661.0,0.0,0.0,104.0,0.0,0.0,M
38,2015-09-01,29.0,PR,123,21627,0,NIOBRARA-CODELL,2.0,73.0,68.0,,7.0,49.1,586.0,,27.0,,559.0,1661.0,0.0,0.0,,0.0,0.0,
39,2015-08-01,9.0,PR,123,21627,0,NIOBRARA-CODELL,,19.0,17.0,,2.0,50.1,268.0,,8.0,,260.0,1584.0,0.0,0.0,,0.0,0.0,
40,2015-07-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,
41,2015-06-01,0.0,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,
42,2015-05-01,1.0,PR,123,21627,0,NIOBRARA-CODELL,,,,,,,1.0,,,,1.0,1691.0,0.0,0.0,24.0,0.0,0.0,M
43,2015-04-01,,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,
44,2015-03-01,8.0,PR,123,21627,0,NIOBRARA-CODELL,1.0,7.0,8.0,,,48.3,80.0,,8.0,,72.0,1691.0,0.0,0.0,19.0,0.0,0.0,M
45,2015-02-01,20.0,PR,123,21627,0,NIOBRARA-CODELL,,18.0,17.0,,1.0,50.6,416.0,,17.0,,399.0,1691.0,0.0,0.0,9.0,0.0,0.0,M
46,2015-01-01,,SI,123,21627,0,NIOBRARA-CODELL,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,
47,2014-12-01,2.0,PR,123,21627,0,NIOBRARA-CODELL,4.0,5.0,9.0,,,48.1,10.0,,2.0,,8.0,1518.0,0.0,0.0,,0.0,0.0,
48,2014-11-01,30.0,PR,123,21627,0,NIOBRARA-CODELL,1.0,118.0,115.0,,4.0,50.8,491.0,,29.0,,462.0,1518.0,0.0,0.0,,0.0,0.0,
49,2014-10-01,19.0,PR,123,21627,0,NIOBRARA-CODELL,,41.0,39.0,-1.0,1.0,50.5,357.0,,18.0,,339.0,1518.0,0.0,0.0,,0.0,0.0,
50,2014-09-01,24.0,PR,123,21627,0,NIOBRARA-CODELL,1.0,6.0,6.0,-1.0,,50.3,588.0,,21.0,,567.0,1541.0,0.0,0.0,,0.0,0.0,
