,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2018-08-01,0.0,PA,103,9022,0,MANCOS B,,,,,,,,,,,,,,,,,,
1,2018-01-01,0.0,PA,103,9022,0,MANCOS B,,,,,,,,,,,,,,,,,,
2,2017-12-01,0.0,PA,103,9022,0,MANCOS B,,,,,,,,,,,,,,,,,,
3,2017-11-01,2.0,PR,103,9022,0,MANCOS B,,,,,,,46.0,,,,46.0,1206.0,,,,,,
4,2017-10-01,4.0,PR,103,9022,0,MANCOS B,,,,,,,64.0,,,,64.0,1206.0,,,,,,
5,2017-09-01,4.0,PR,103,9022,0,MANCOS B,,,,,,,67.0,,,,67.0,1206.0,,,,,,
6,2017-08-01,4.0,PR,103,9022,0,MANCOS B,,,,,,,73.0,,,,73.0,1206.0,,,,,,
7,2017-07-01,31.0,PR,103,9022,0,MANCOS B,,,,,,,76.0,,,,76.0,1206.0,,,,,,
8,2017-06-01,3.0,PR,103,9022,0,MANCOS B,,,,,,,83.0,,,,83.0,1206.0,,,,,,
9,2017-05-01,31.0,PR,103,9022,0,MANCOS B,,,,,,,64.0,,,,64.0,1181.0,,,,,,
10,2017-04-01,2.0,PR,103,9022,0,MANCOS B,,,,,,,68.0,,,,68.0,1181.0,,,,,,
11,2017-03-01,2.0,PR,103,9022,0,MANCOS B,,,,,,,75.0,,,,75.0,1181.0,,,,,,
12,2017-02-01,28.0,PR,103,9022,0,MANCOS B,,,,,,,76.0,,,,76.0,1181.0,,,,,,
13,2017-01-01,1.0,PR,103,9022,0,MANCOS B,,,,,,,14.0,,,,14.0,1181.0,,,,,,
14,2016-12-01,31.0,PR,103,9022,0,MANCOS B,,,,,,,65.0,,,,65.0,1181.0,,,,,,
15,2016-11-01,4.0,PR,103,9022,0,MANCOS B,,,,,,,88.0,,,,88.0,1181.0,,,,,,
16,2016-10-01,3.0,PR,103,9022,0,MANCOS B,,,,,,,67.0,,,,67.0,1181.0,,,,,,
