,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,26.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,149.0,21.0,2.0,,168.0,53.8,2278.0,,11.0,,2267.0,1067.0,,,658.0,,,C
1,2020-03-01,31.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,144.0,7.0,2.0,,149.0,54.2,2447.0,,13.0,,2434.0,1067.0,,,481.0,,,C
2,2020-02-01,24.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,133.0,14.0,3.0,,144.0,54.3,2138.0,,10.0,,2128.0,1067.0,,,189.0,,,C
3,2020-01-01,31.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,132.0,4.0,3.0,,133.0,54.2,2455.0,,13.0,,2442.0,1067.0,,,79.0,,,C
4,2019-12-01,31.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,131.0,3.0,2.0,,132.0,53.3,2459.0,,13.0,,2446.0,1067.0,,,189.0,,,C
5,2019-11-01,30.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,119.0,14.0,2.0,,131.0,52.5,2414.0,,14.0,,2400.0,1067.0,,,701.0,,,C
6,2019-10-01,31.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,112.0,9.0,2.0,,119.0,52.8,2483.0,,14.0,,2469.0,1067.0,,,189.0,,,C
7,2019-09-01,30.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,111.0,3.0,2.0,,112.0,51.9,2440.0,,14.0,,2426.0,1067.0,,,189.0,,,C
8,2019-08-01,31.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,107.0,6.0,2.0,,111.0,52.1,2541.0,,14.0,,2527.0,1067.0,,,373.0,,,C
9,2019-07-01,31.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,99.0,10.0,2.0,,107.0,52.7,2554.0,,13.0,,2541.0,1067.0,,,215.0,,,C
10,2019-06-01,30.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,92.0,10.0,3.0,,99.0,53.1,2409.0,,12.0,,2397.0,1067.0,,,276.0,,,C
11,2019-05-01,31.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,86.0,8.0,2.0,,92.0,52.7,2540.0,,13.0,,2527.0,1063.0,,,315.0,,,C
12,2019-04-01,30.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,62.0,27.0,3.0,,86.0,52.8,2424.0,,13.0,,2411.0,1063.0,,,419.0,,,C
13,2019-03-01,31.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,59.0,6.0,3.0,,62.0,53.1,2561.0,,15.0,,2546.0,1061.0,,,41.0,,,C
14,2019-02-01,28.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,59.0,3.0,3.0,,59.0,53.4,2290.0,,14.0,,2276.0,1060.0,,,89.0,,,C
15,2019-01-01,31.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,57.0,5.0,3.0,,59.0,53.7,2580.0,,16.0,,2564.0,1059.0,,,184.0,,,C
16,2018-12-01,31.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,52.0,8.0,3.0,,57.0,53.4,2587.0,,17.0,,2570.0,1058.0,,,70.0,,,C
17,2018-11-01,30.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,52.0,2.0,2.0,,52.0,53.3,2529.0,,15.0,,2514.0,1060.0,,,88.0,,,C
18,2018-10-01,31.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,52.0,2.0,2.0,,52.0,53.3,2637.0,,14.0,,2623.0,1062.0,,,313.0,,,C
19,2018-09-01,30.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,161.0,24.0,133.0,,52.0,52.0,2592.0,,14.0,,2578.0,1059.0,,,204.0,,,C
20,2018-08-01,31.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,161.0,2.0,2.0,,161.0,52.8,2692.0,,19.0,,2673.0,1059.0,,,119.0,,,C
21,2018-07-01,31.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,154.0,9.0,2.0,,161.0,52.7,2665.0,,,,2665.0,1060.0,,,93.0,,,C
22,2018-06-01,30.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,152.0,4.0,2.0,,154.0,53.1,2592.0,,,,2592.0,1061.0,,,91.0,,,C
23,2018-05-01,31.0,PR,45,14037,0,WILLIAMS FORK - CAMEO,144.0,11.0,3.0,,152.0,53.0,2697.0,,,,2697.0,1060.0,,,514.0,,,C
