,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,521.0,,42.0,,479.0,1000.0,,,,,,
1,2020-03-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,566.0,,44.0,,522.0,1000.0,,,,,,
2,2020-02-01,29.0,PR,125,9381,0,NIOBRARA,,,,,,,534.0,,41.0,,493.0,1000.0,,,,,,
3,2020-01-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,575.0,,42.0,,533.0,1000.0,,,,,,
4,2019-12-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,562.0,,41.0,,521.0,1000.0,,,,,,
5,2019-11-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,555.0,,40.0,,515.0,1000.0,,,,,,
6,2019-10-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,474.0,,34.0,,440.0,1000.0,,,,,,
7,2019-09-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,482.0,,35.0,,447.0,1000.0,,,,,,
8,2019-08-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,325.0,,23.0,,302.0,1000.0,,,,,,
9,2019-07-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,532.0,,38.0,,494.0,1000.0,,,,,,
10,2019-06-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,530.0,,38.0,,492.0,1000.0,,,,,,
11,2019-05-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,563.0,,41.0,,522.0,1000.0,,,,,,
12,2019-04-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,552.0,,40.0,,512.0,1000.0,,,,,,
13,2019-03-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,540.0,,39.0,,501.0,1000.0,,,,,,
14,2019-02-01,28.0,PR,125,9381,0,NIOBRARA,,,,,,,456.0,,33.0,,423.0,1000.0,,,,,,
15,2019-01-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,510.0,,37.0,,473.0,1000.0,,,,,,
16,2018-12-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,506.0,,37.0,,469.0,1000.0,,,,,,
17,2018-11-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,511.0,,37.0,,474.0,1000.0,,,,,,
18,2018-10-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,668.0,,48.0,,620.0,1000.0,,,,,,
19,2018-09-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,565.0,,33.0,,532.0,1.0,,,,,,
20,2018-08-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,749.0,,43.0,,706.0,1000.0,,,,,,
21,2018-07-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,626.0,,36.0,,590.0,981.0,,,,,,
22,2018-06-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,812.0,,47.0,,765.0,998.0,,,,,,
23,2018-05-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,110.0,,6.0,,104.0,1000.0,,,,,,
24,2018-04-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,28.0,,2.0,,26.0,1000.0,,,,,,
25,2018-03-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,105.0,,6.0,,99.0,1002.0,,,,,,
26,2018-02-01,28.0,PR,125,9381,0,NIOBRARA,,,,,,,94.0,,5.0,,89.0,1000.0,,,,,,
27,2018-01-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,174.0,,10.0,,164.0,1002.0,,,,,,
28,2017-12-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,205.0,,12.0,,193.0,1002.0,,,,,,
29,2017-11-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,152.0,,9.0,,143.0,998.0,,,,,,
30,2017-10-01,0.0,SI,125,9381,0,NIOBRARA,,,,,,,,,,,,,,,,,,
31,2017-09-01,0.0,SI,125,9381,0,NIOBRARA,,,,,,,,,,,,,,,,,,
32,2017-08-01,0.0,SI,125,9381,0,NIOBRARA,,,,,,,,,,,,,,,,,,
33,2017-07-01,0.0,SI,125,9381,0,NIOBRARA,,,,,,,,,,,,,,,,,,
34,2017-06-01,0.0,SI,125,9381,0,NIOBRARA,,,,,,,,,,,,,,,,,,
35,2017-05-01,0.0,SI,125,9381,0,NIOBRARA,,,,,,,,,,,,,,,,,,
36,2017-04-01,0.0,SI,125,9381,0,NIOBRARA,,,,,,,,,,,,,,,,,,
37,2017-03-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,45.0,,3.0,,42.0,1000.0,,,,,,
38,2017-02-01,28.0,PR,125,9381,0,NIOBRARA,,,,,,,101.0,,6.0,,95.0,1000.0,,,,,,
39,2017-01-01,0.0,SI,125,9381,0,NIOBRARA,,,,,,,,,,,,,,,,,,
40,2016-12-01,0.0,SI,125,9381,0,NIOBRARA,,,,,,,,,,,,,,,,,,
41,2016-11-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,230.0,,,,230.0,1000.0,,,,,,
42,2016-10-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,238.0,,8.0,,230.0,1000.0,,,,,,
43,2016-09-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,238.0,,9.0,,229.0,1000.0,,,,,,
44,2016-08-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,369.0,,10.0,,359.0,1000.0,,,,,,
45,2016-07-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,280.0,,13.0,,267.0,1000.0,,,,,,
46,2016-06-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,267.0,,8.0,,259.0,1000.0,,,,,,
47,2016-05-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,288.0,,9.0,,279.0,1000.0,,,,,,
48,2016-04-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,325.0,,9.0,,316.0,1000.0,,,,,,
49,2016-03-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,289.0,,12.0,,277.0,999.0,,,,,,
50,2016-02-01,29.0,PR,125,9381,0,NIOBRARA,,,,,,,298.0,,9.0,,289.0,999.0,,,,,,
51,2016-01-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,327.0,,8.0,,319.0,999.0,,,,,,
52,2015-12-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,300.0,,,,300.0,1001.0,,,,,,
53,2015-11-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,434.0,,,,434.0,1000.0,,,,,,
54,2015-10-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,517.0,,,,517.0,1000.0,,,,,,
55,2015-09-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,463.0,,,,463.0,1000.0,,,,,,
56,2015-08-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,2401.0,,,,2401.0,1000.0,,,,,,
57,2015-07-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,2020.0,,,,2020.0,1000.0,,,,,,
58,2015-06-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,977.0,,,,977.0,1000.0,,,,,,
59,2015-05-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,977.0,,,,977.0,1000.0,,,,,,
60,2015-04-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,735.0,,,,735.0,1000.0,,,,,,
61,2015-03-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,735.0,,,,735.0,1000.0,,,,,,
62,2015-02-01,28.0,PR,125,9381,0,NIOBRARA,,,,,,,725.0,,,,725.0,1000.0,,,,,,
63,2015-01-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,861.0,,,,861.0,1000.0,,,,,,
64,2014-12-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,928.0,,,,928.0,1000.0,,,,,,
65,2014-11-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,977.0,,,,977.0,1000.0,,,,,,
66,2014-10-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,975.0,,,,975.0,1000.0,,,,,,
67,2014-09-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,873.0,,,,873.0,1000.0,,,,,,
68,2014-08-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,858.0,,,,858.0,1000.0,,,,,,
69,2014-07-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,670.0,,,,670.0,1000.0,,,,,,
70,2014-06-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,490.0,,,,490.0,1000.0,,,,,,
71,2014-05-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,496.0,,,,496.0,1000.0,,,,,,
72,2014-04-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,533.0,,,,533.0,1000.0,,,,,,
73,2014-03-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,589.0,,,,589.0,1000.0,,,,,,
74,2014-02-01,28.0,PR,125,9381,0,NIOBRARA,,,,,,,536.0,,,,536.0,1000.0,,,,,,
75,2014-01-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,664.0,,,,664.0,1000.0,,,,,,
76,2013-12-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,528.0,,,,528.0,1000.0,,,,,,
77,2013-11-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,342.0,,,,342.0,997.0,,,,,,
78,2013-10-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,454.0,,,,454.0,997.0,,,,,,
79,2013-09-01,30.0,PR,125,9381,0,NIOBRARA,,,,,,,640.0,,,,640.0,997.0,,,,,,
80,2013-08-01,31.0,PR,125,9381,0,NIOBRARA,,,,,,,614.0,,,,614.0,997.0,,,,,,
