,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2018-09-01,0.0,PA,123,34687,0,J SAND,,,,,,,,,,,,,,,,,,
1,2018-09-01,0.0,PA,123,34687,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
2,2018-08-01,0.0,PA,123,34687,0,J SAND,,,,,,,,,,,,,,,,,,
3,2018-08-01,0.0,PA,123,34687,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
4,2018-07-01,9.0,PR,123,34687,0,J SAND,,,,,,,4.0,,,,4.0,1223.0,,,,,,
5,2018-07-01,9.0,PR,123,34687,0,NIOBRARA-CODELL,,,,,,,16.0,,,,16.0,1223.0,,,,,,
6,2018-06-01,3.0,PR,123,34687,0,J SAND,,,,,,,6.0,,,,6.0,1223.0,,,,,,
7,2018-06-01,3.0,PR,123,34687,0,NIOBRARA-CODELL,,,,,,,23.0,,,,23.0,1223.0,,,,,,
8,2018-05-01,0.0,SI,123,34687,0,J SAND,,,,,,,,,,,,,,,,,,
9,2018-05-01,0.0,SI,123,34687,0,NIOBRARA-CODELL,,,,,,,,,,,,,,,,,,
10,2018-04-01,17.0,PR,123,34687,0,J SAND,,,,,,,13.0,,,,13.0,1225.0,,,,,,
11,2018-04-01,17.0,PR,123,34687,0,NIOBRARA-CODELL,24.0,,,-24.0,,,51.0,,,,51.0,1225.0,,,23.0,,,C
12,2018-03-01,31.0,PR,123,34687,0,J SAND,,,,,,,5.0,,,,5.0,1226.0,,,,,,
13,2018-03-01,31.0,PR,123,34687,0,NIOBRARA-CODELL,24.0,,,,24.0,,21.0,,,,21.0,1226.0,,,,,,
14,2018-02-01,28.0,PR,123,34687,0,J SAND,,,,,,,7.0,,,,7.0,1227.0,,,,,,
15,2018-02-01,28.0,PR,123,34687,0,NIOBRARA-CODELL,24.0,,,,24.0,,30.0,,,,30.0,1227.0,,,,,,
16,2018-01-01,31.0,PR,123,34687,0,J SAND,,,,,,,13.0,,,,13.0,1226.0,,,,,,
